hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
102360814053750,8,1.0,4,4,2,401,4011,1,1,17,44100,0,,1.0,,2,1,56,,2,43,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,830.0,1.0,,,,,13567.7788,3586.1615,0,0,1.0,,0,42,53498,1,,,,,,,3540.2973,9480.0,2010.0,-1,,,,,,,277018.0,2015,667,664,0,0,0,0,0,,6.0,51.0,2015,2.0,4,8,2,401,4011,1,17,44100,0,,1.0,,2,1,57,,2,43,1,,1,1,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,5000.0,2000.0,1.0,,,,,12005.1244,3063.959,0,0,1.0,1.0,0,0,22785,1,,,,,,,3015.8173,9480.0,2010.0,-1,,,,,,,274596.0,2016,679,664,0,0,0,0,0,,6.0,51.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,1,0,0,0,retention
102360814053750,8,1.0,4,4,2,401,4011,1,1,17,44100,0,,1.0,,2,4,26,,1,39,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,1.0,,1.0,3050.0,1287.5,2.0,1.0,2.0,,,16034.109,3984.0699,0,0,1.0,1.0,0,42,53498,2,2.0,6.0,,,,,4014.8185,9480.0,2010.0,-1,,,,,1.0,,277019.0,2015,667,664,0,0,0,0,0,10.0,6.0,51.0,2015,2.0,4,8,2,401,4011,1,17,44100,0,,1.0,,2,4,27,,1,39,1,,1,3,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1325.0,530.0,1.0,,2.0,,,15208.0927,3915.0843,0,0,1.0,1.0,0,0,22785,2,2.0,6.0,,,,,3888.9092,9470.0,2016.0,-1,,,,,1.0,,274597.0,2016,679,664,0,0,0,0,0,10.0,6.0,51.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,1,0,0,0,retention
171981070064653,8,1.0,1,4,2,401,4011,1,1,17,0,0,,1.0,,0,1,58,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2700.0,1080.0,1.0,,,,,13023.9227,3442.4125,0,0,0.0,0.0,0,0,24165,1,1.0,,,,,,3398.3867,9470.0,5700.0,-1,,,,,,,277035.0,2015,667,664,0,0,0,0,0,12.0,17.0,51.0,2015,2.0,1,8,2,401,4011,1,17,0,0,,1.0,,0,1,59,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,923.07,1.0,,,,,11936.1777,3046.3624,0,0,0.0,,0,0,46457,1,,,3.0,,,,2998.4972,9470.0,3600.0,-1,,,,,,,274609.0,2016,679,664,0,0,0,0,0,14.0,11.0,51.0,2016,MIS4_to_MIS8,illinois,1,2015-2016,1,0,0,0,retention
154041080043939,8,1.0,1,4,2,401,4011,1,1,18,26900,0,1.0,1.0,,5,3,55,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,65.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,,,,9462.2445,2519.8171,0,0,1.0,,0,42,37236,2,,,,,,,2469.0231,7860.0,2310.0,-1,,,,,,,277208.0,2015,667,664,0,0,0,0,0,,8.0,40.0,2015,2.0,1,8,2,401,4011,1,18,26900,0,1.0,1.0,,5,3,56,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,80.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,,,,11147.3257,2815.0668,0,0,0.0,,0,0,4852,2,,,,,,,2800.329,7860.0,2310.0,-1,,,,,,,274778.0,2016,679,664,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,1,0,0,0,retention
498393501040104,8,2.0,1,4,2,401,4011,1,1,18,26900,0,1.0,1.0,,5,3,41,1.0,2,46,4,,2,1,2,1,2,207,207,207,5,0,21,1.0,1.0,,28.0,,28.0,,,18.0,,,7.0,2.0,0.0,1,2.0,2.0,2.0,,961.0,2.0,2.0,2.0,,,11235.0037,2889.5519,3,1,1.0,,0,0,64422,2,,,,,,,2853.335,7870.0,1760.0,-1,,,,,,,277237.0,2015,667,664,0,0,1,0,0,18.0,5.0,40.0,2015,2.0,4,8,2,401,4011,1,18,26900,0,1.0,1.0,,5,1,42,,2,46,4,,1,1,3,2,207,207,207,5,0,21,1.0,7.0,,,,,,8.0,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,11606.311,3009.2575,3,1,,,0,0,19347,2,,,,,,,3010.3726,,,-1,,,,,,,274813.0,2016,679,664,0,0,1,0,0,18.0,,,2016,MIS4_to_MIS8,indiana,0,2015-2016,0,1,0,0,retention
581507120208818,8,2.0,1,4,2,401,4011,1,1,18,26900,0,1.0,1.0,1.0,5,1,54,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,48.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,2.0,,,9910.672,2589.8524,4,1,0.0,,0,42,46600,1,1.0,,,,,,2547.1917,9470.0,3740.0,-1,,,,,,,277248.0,2015,667,664,0,0,0,1,0,12.0,12.0,51.0,2015,2.0,1,8,2,401,4011,1,18,26900,0,1.0,1.0,1.0,5,1,55,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,48.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1557.69,1.0,,,,,10412.6266,2599.3868,0,0,0.0,,0,42,4861,1,,,5.0,,,,2593.6135,9470.0,3740.0,-1,,,,,,,274821.0,2016,679,664,0,0,0,0,0,16.0,12.0,51.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,1,0,0,0,retention
604110372810010,8,1.0,1,4,2,401,4011,1,1,18,26900,0,1.0,1.0,1.0,5,3,32,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,45.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,2.0,,,11271.2514,2839.4804,0,0,0.0,,0,0,37282,2,,,,,,,2793.742,7870.0,50.0,-1,,,,,,,277252.0,2015,667,664,0,0,0,0,0,,1.0,40.0,2015,2.0,1,8,2,401,4011,1,18,26900,0,1.0,1.0,1.0,5,3,33,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,2.0,,,11609.2157,2815.5603,0,0,0.0,,0,0,4860,2,,,,,,,2821.4448,9470.0,60.0,-1,,,,,,,274827.0,2016,679,664,0,0,0,0,0,,1.0,51.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,1,0,0,0,retention
843950490431001,8,1.0,1,4,2,401,4011,1,1,18,26900,0,1.0,1.0,,5,1,50,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,52.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1365.0,1.0,,2.0,,,9644.8804,2475.115,0,0,1.0,,0,0,46545,1,,,,,,,2426.3758,9370.0,1220.0,-1,,,,,,,277278.0,2015,667,664,0,0,0,0,0,,3.0,51.0,2015,1.0,1,8,2,401,4011,1,18,26900,0,1.0,1.0,,5,1,51,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,37.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,3800.0,25.0,2.0,2.0,2.0,,,12047.9145,2942.1853,0,0,0.0,0.0,0,0,22901,1,,,,,,,2975.2771,9370.0,1220.0,-1,,,,,,,274852.0,2016,679,664,0,0,0,0,0,,3.0,51.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,1,0,0,0,retention
843950490431001,8,1.0,1,4,2,401,4011,1,1,18,26900,0,1.0,1.0,,5,3,59,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2000.0,740.0,2.0,2.0,,,,10577.0358,2607.9821,0,0,1.0,1.0,0,42,46545,2,,,,,,,2611.5564,9480.0,800.0,-1,,,,,,,277279.0,2015,667,664,0,0,0,0,0,,2.0,51.0,2015,1.0,1,8,2,401,4011,1,18,26900,0,1.0,1.0,,5,3,60,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,711.0,2.0,2.0,,,,11358.1063,2760.0388,0,0,1.0,,0,0,22901,2,,,,,,,2769.7726,8370.0,9130.0,-1,,,,,,,274853.0,2016,679,664,0,0,0,0,0,,22.0,43.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,0,1,0,1,retention
281181006810790,8,2.0,1,4,2,411,4111,1,1,18,31140,0,2.0,1.0,,5,1,58,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,36.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1211.53,1.0,,,,,10056.2462,2678.0011,0,0,0.0,,0,0,7104,1,,,,,,,2624.0184,7860.0,2310.0,-1,,,,,,,277378.0,2015,667,664,0,0,0,0,0,,8.0,40.0,2015,2.0,1,8,2,411,4111,1,18,31140,0,2.0,1.0,,5,1,59,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,,,,11529.0918,2911.4753,0,0,0.0,,0,0,6700,1,,,,,,,2896.2328,7860.0,2310.0,-1,,,,,,,274975.0,2016,679,664,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,1,0,0,0,retention
122631080032261,8,2.0,1,4,2,401,4011,1,1,18,0,0,3.0,2.0,,0,3,40,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,20.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,1100.0,220.0,2.0,2.0,1.0,2.0,2.0,12725.1867,3258.4651,3,1,0.0,0.0,0,0,9377,2,,,,,,,3231.7943,6770.0,2430.0,-1,,,,,,,277486.0,2015,667,664,0,0,1,0,0,,8.0,31.0,2015,2.0,1,8,2,401,4011,1,18,0,0,3.0,2.0,,0,3,41,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,20.0,,20.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,1100.0,220.0,2.0,2.0,1.0,2.0,2.0,11943.9217,3010.2189,3,1,0.0,0.0,0,0,4879,2,,,,,,,3016.3635,6770.0,5320.0,-1,,,,,,,275113.0,2016,679,664,0,0,1,0,0,,17.0,31.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,1,0,0,0,retention
751381009810775,8,1.0,2,4,2,401,4011,1,1,18,0,0,3.0,2.0,,0,1,46,2.0,2,43,1,,1,1,1,2,2,57,57,57,1,0,0,1.0,1.0,,50.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,673.07,2.0,2.0,2.0,,,9427.1776,2397.295,0,0,0.0,,0,0,20369,1,,,,,,,2371.6081,8090.0,3245.0,-1,,,,,,,277525.0,2015,667,664,0,0,0,0,0,,10.0,42.0,2015,2.0,2,8,2,401,4011,1,18,0,0,3.0,2.0,,0,1,47,2.0,2,43,1,,1,1,2,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2500.0,1125.0,2.0,2.0,2.0,,,11602.2287,2884.6634,0,0,1.0,1.0,0,42,8788,1,,,,,,,2865.2133,8090.0,3245.0,-1,,,,,,,275153.0,2016,679,664,0,0,0,0,0,,10.0,42.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,0,1,0,1,retention
810003441025078,8,1.0,1,4,2,401,4011,1,1,18,0,0,3.0,2.0,,0,3,62,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,692.0,1.0,,,,,9594.5212,2532.796,0,0,1.0,,0,42,46542,2,1.0,,,,,,2517.0295,7860.0,4220.0,-1,,,,,,,277543.0,2015,667,664,0,0,0,0,0,12.0,14.0,40.0,2015,1.0,1,8,2,401,4011,1,18,0,0,3.0,2.0,,0,3,63,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1917.0,766.8,1.0,,,,,9404.8778,2285.401,0,0,1.0,1.0,0,0,36414,2,1.0,,,,,,2293.4609,7860.0,4220.0,-1,,,,,,,275163.0,2016,679,664,0,0,0,0,0,12.0,14.0,40.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,1,0,0,0,retention
41789001910373,8,1.0,1,4,2,401,4011,1,1,18,0,0,,1.0,,0,1,36,2.0,1,41,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1307.69,2.0,2.0,2.0,,,12433.9335,3196.9772,0,0,0.0,,0,0,56743,1,,,3.0,,,,3159.6997,9570.0,300.0,-1,,,,,,,277598.0,2015,667,664,0,0,0,0,0,14.0,1.0,51.0,2015,1.0,1,8,2,401,4011,1,18,0,0,,1.0,,0,1,37,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1538.0,2.0,2.0,2.0,,,9224.433,2351.8704,0,0,1.0,,0,42,46548,1,,,3.0,,,,2345.2278,770.0,220.0,-1,,,,,,,275212.0,2016,679,664,0,0,0,0,0,14.0,1.0,4.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,1,0,0,0,retention
708313901740109,8,1.0,6,4,2,401,4011,1,1,18,0,0,,1.0,,0,2,28,,1,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,2.0,2.0,1.0,2.0,2.0,14903.5236,3730.9965,0,0,0.0,,0,0,46575,1,,,,,,,3731.7285,7860.0,230.0,-1,,,,,,,277707.0,2015,667,664,0,0,0,0,0,,1.0,40.0,2015,1.0,6,8,2,401,4011,1,18,0,0,,1.0,,0,2,29,,1,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,55.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1480.76,2.0,2.0,2.0,,,10590.6933,2697.6927,0,0,0.0,,0,0,53856,1,,,,,,,2708.1795,7860.0,230.0,-1,,,,,,,275300.0,2016,679,664,0,0,0,0,0,,1.0,40.0,2016,MIS4_to_MIS8,indiana,0,2015-2016,1,0,0,0,retention
75056283302151,8,1.0,7,4,2,401,4011,1,1,36,10580,0,1.0,1.0,,4,2,55,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,2.0,4.0,36.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,2307.0,1.0,,,,,10699.0015,2829.1135,0,0,1.0,,0,0,35217,1,,,,,,,2791.7353,9480.0,2000.0,-1,,,,,,,288262.0,2015,667,664,0,0,0,0,0,,6.0,51.0,2015,1.0,7,8,2,401,4011,1,36,10580,0,1.0,1.0,,4,2,56,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,2.0,4.0,30.0,,,,,,,,10.0,5.0,0.0,1,2.0,2.0,2.0,,1730.0,1.0,,,,,11968.5187,3051.1656,0,0,1.0,,0,0,50989,1,,,,,,,3006.6216,7860.0,2000.0,-1,,,,,,,285735.0,2016,679,664,0,0,0,0,0,,6.0,40.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,1,0,1,retention
81566007230264,8,1.0,1,4,2,401,4011,1,1,36,35620,85,1.0,1.0,1.0,7,3,52,1.0,2,39,4,,2,1,2,1,2,341,341,341,4,0,10,,4.0,,,,,,,,52.0,5.0,11.0,3.0,0.0,2,,,,,,,,2.0,,,12459.0136,2921.0593,0,0,,,0,0,45118,2,1.0,,,,,,2876.7272,7860.0,2540.0,-1,,,,,,,288266.0,2015,667,664,0,0,0,0,0,12.0,8.0,40.0,2015,1.0,1,8,2,401,4011,1,36,35620,85,1.0,1.0,1.0,7,3,53,1.0,2,43,4,,1,2,1,2,341,341,341,4,0,10,2.0,4.0,,,,,,,,25.0,2.0,11.0,4.0,0.0,2,,,,,,,,2.0,,,16266.342,4108.1335,0,0,,,0,0,42661,2,,,,,,,3748.6442,7470.0,4900.0,-1,,,,,,,285737.0,2016,679,664,0,0,0,0,0,,16.0,36.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,1,0,1,retention
204332954610260,8,1.0,7,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,14,58,,1,38,2,,2,0,0,6,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1400.0,640.0,1.0,,,,,15593.7136,3777.4692,0,0,0.0,1.0,0,0,50774,2,,,,,,,3854.7664,8190.0,3930.0,-1,,,,,,,288368.0,2015,667,664,0,0,0,0,0,12.0,12.0,41.0,2015,1.0,7,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,16,59,,1,38,2,,0,0,6,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1421.0,568.4,2.0,2.0,,,,11496.5413,3055.771,0,0,1.0,1.0,0,42,30388,2,,,,,,,3113.3462,1180.0,8800.0,-1,,,,,,,285872.0,2016,679,664,0,0,0,0,0,12.0,21.0,14.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,1,0,1,retention
310600113071602,8,1.0,4,4,2,401,4011,1,1,36,35620,5,1.0,1.0,1.0,7,7,20,,1,39,7,2.0,3,1,4,7,2,57,57,57,1,0,0,2.0,4.0,,,,,,,,52.0,5.0,11.0,3.0,0.0,2,,,,,,,,2.0,,,15726.2291,5217.902,0,0,,,0,0,50684,3,1.0,,,,,,4799.5938,7860.0,5860.0,-1,,,,,1.0,,288443.0,2015,667,664,0,0,0,0,0,12.0,17.0,40.0,2015,2.0,4,8,2,401,4011,1,36,35620,5,1.0,1.0,1.0,7,7,21,,1,39,7,2.0,1,4,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,23673.6918,5659.0512,0,0,,,0,0,66749,3,1.0,,,,,,5602.3337,,,-1,,,,,1.0,,285962.0,2016,679,664,0,0,0,0,0,12.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,1,0,0,retention
311700614094688,8,1.0,7,4,2,401,4011,1,1,36,35620,5,1.0,1.0,1.0,7,2,64,,2,40,2,,1,0,0,7,2,57,57,57,1,0,0,,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1221.0,2.0,2.0,,,,12578.51,2784.8055,0,0,1.0,,0,41,61046,1,,,3.0,,,,2811.055,7860.0,2540.0,-1,,,,,,,288444.0,2015,667,664,0,0,0,0,0,14.0,8.0,40.0,2015,1.0,7,8,2,401,4011,1,36,35620,5,1.0,1.0,1.0,7,2,65,,2,40,2,,0,0,7,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13893.9448,3413.37,0,0,,,0,0,42425,1,,,3.0,,,,3432.9643,,,-1,,,,,,,285963.0,2016,679,664,0,0,0,0,0,14.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,1,0,0,retention
318310915090630,8,1.0,6,4,2,401,4012,2,2,36,35620,5,1.0,1.0,1.0,7,2,26,,1,43,2,,1,0,0,7,2,332,332,332,4,0,12,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,553.84,1.0,,2.0,,,20018.8764,5235.6381,0,0,0.0,,0,0,5882,1,,,,,,,5126.5542,9480.0,3540.0,-1,,,,,,,288457.0,2015,667,664,0,0,0,0,0,,10.0,51.0,2015,1.0,6,8,2,401,4012,2,36,35620,5,1.0,1.0,1.0,7,2,27,,1,43,2,,0,0,7,2,332,332,332,4,0,12,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1153.84,1.0,,2.0,,,17379.7614,4503.5681,0,0,0.0,,0,0,5554,1,,,,,,,4684.1526,9480.0,3540.0,-1,,,,,,,285991.0,2016,679,664,0,0,0,0,0,,10.0,51.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
339140815005600,8,1.0,7,4,2,401,4011,1,1,36,35620,47,1.0,1.0,1.0,7,2,61,,2,44,2,,1,0,0,5,2,340,340,340,4,0,8,1.0,2.0,4.0,35.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,,,,12578.51,2784.8055,0,0,1.0,,0,0,31865,1,,,,,,,2811.055,7860.0,2320.0,-1,,,,,,,288474.0,2015,667,664,0,0,0,0,0,,8.0,40.0,2015,1.0,7,8,2,401,4011,1,36,35620,47,1.0,1.0,1.0,7,2,62,,2,44,2,,0,0,5,2,340,340,340,4,0,8,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2884.61,1.0,,,,,14475.4918,3152.3989,0,0,1.0,,0,0,50837,1,,,,,,,3137.0142,7860.0,2310.0,-1,,,,,,,286023.0,2016,679,664,0,0,0,0,0,,8.0,40.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
346305001640306,8,1.0,1,4,2,401,4011,1,1,36,35620,85,1.0,1.0,1.0,7,3,48,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1385.0,500.0,1.0,,2.0,,,11017.5939,2764.2912,3,2,1.0,1.0,0,0,63345,2,1.0,,,,,,2771.7113,6180.0,4200.0,-1,,,,,,,288479.0,2015,667,664,0,0,1,0,0,12.0,14.0,23.0,2015,1.0,1,8,2,401,4011,1,36,35620,85,1.0,1.0,1.0,7,3,49,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,3.0,1.0,,40.0,,48.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1792.0,700.0,2.0,2.0,2.0,,,12948.7983,3228.2135,3,2,1.0,1.0,0,0,19743,2,,,1.0,,,,3197.7537,6180.0,4200.0,-1,,,,,,,286041.0,2016,679,664,0,0,1,0,0,12.0,14.0,23.0,2016,MIS4_to_MIS8,new_york,0,2015-2016,1,0,0,0,retention
381066487303791,8,1.0,4,4,2,401,4011,1,1,36,35620,61,1.0,1.0,1.0,7,6,61,,2,39,2,4.0,2,1,4,6,2,329,329,329,4,10,5,2.0,6.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,18047.3387,4525.5511,0,0,,,0,0,42825,2,1.0,,,,,,4331.9868,7860.0,2310.0,-1,,,,,,,288500.0,2015,667,664,0,0,0,0,0,12.0,8.0,40.0,2015,2.0,4,8,2,401,4011,1,36,35620,61,1.0,1.0,1.0,7,6,62,,2,39,2,4.0,1,4,6,2,329,329,329,4,10,5,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,20489.1117,5006.7321,0,0,,,0,0,30490,2,1.0,,,,,,5062.5212,,,-1,,,,,,,286076.0,2016,679,664,0,0,0,0,0,12.0,,,2016,MIS4_to_MIS8,new_york,0,2015-2016,0,1,0,0,retention
