hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,state_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
495942805003229,8,2.0,1,4,2,8900,89001,1,1,23,42,10900,0,1.0,1.0,,4,8,61,,1,36,1,,3,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,350.0,2.0,2.0,,,,11249.4505,2895.624,0,0,1.0,,0,42,2565,3,,,,,,,2871.65,9390.0,4250.0,-1,,,,,,,292621.0,2011,619,616,0,0,0,0,0,10.0,14.0,51.0,2011,4.0,1,8,2,8900,89001,1,23,42,10900,0,1.0,1.0,,4,8,62,,1,36,1,,1,4,7,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12073.5639,2948.4392,0,0,,,0,0,42496,3,,,,,,,2985.6769,,,-1,,,,,,,291952.0,2012,631,616,0,0,0,0,0,10.0,,1.0,,,,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,0,1,0,0,retention
550527090842769,8,2.0,1,4,2,8900,89001,1,1,23,42,37980,101,1.0,1.0,,7,1,62,2.0,2,40,2,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1271.0,482.98,1.0,,,,,12269.0061,2844.4651,0,0,1.0,1.0,0,42,41307,1,,,3.0,,,,2886.8311,680.0,5165.0,-1,,,,,,,292642.0,2011,619,616,0,0,0,0,0,14.0,17.0,24.0,2011,1.0,1,8,2,8900,89001,1,23,42,37980,101,1.0,1.0,,7,1,62,2.0,2,40,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,5.0,34.0,,,5.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,650.0,1.0,,,,,7776.4353,2405.9839,0,0,0.0,,0,0,31388,1,,,3.0,,,,2374.0593,670.0,,-1,,,,,,,291975.0,2012,631,616,0,0,0,0,0,14.0,,2.0,5120.0,17.0,24.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
36264220012000,8,1.0,6,4,2,8900,89001,1,1,23,42,37980,29,2.0,1.0,,7,2,38,,1,46,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1442.0,2.0,2.0,,,,12312.8904,3003.0967,0,0,1.0,,0,0,31667,1,,,,,,,3027.6577,9470.0,2100.0,-1,,,,,,,292757.0,2011,619,616,0,0,0,0,0,18.0,7.0,51.0,2011,1.0,6,8,2,8900,89001,1,23,42,37980,29,2.0,1.0,,7,2,40,,1,45,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1403.0,2.0,2.0,,,,11954.123,2966.1843,0,0,1.0,,0,0,31214,1,,,,,,,2945.632,9470.0,,-1,,,,,,,292102.0,2012,631,616,0,0,0,0,0,18.0,,1.0,2100.0,7.0,51.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
56004220985996,8,1.0,1,4,2,8900,89001,1,1,23,42,42540,0,2.0,1.0,,4,1,26,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,650.0,1.0,,,,,13364.0356,3244.762,0,0,0.0,,0,0,2570,1,,,,1.0,1.0,,3270.9525,7860.0,2310.0,-1,,,,,,,292768.0,2011,619,616,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,1,8,2,8900,89001,1,23,42,42540,0,2.0,1.0,,4,1,27,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,3.0,,,,,8.0,,,8.0,1.0,11.0,3.0,0.0,2,,,,,,,,,,,12849.1809,3240.9801,1,1,,,0,0,57235,1,,,,1.0,1.0,,3194.2279,7860.0,,-1,,,,,,,292112.0,2012,631,616,1,0,0,0,1,18.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
202002064106032,8,1.0,1,4,2,8900,89002,2,2,23,42,37980,29,2.0,1.0,,7,3,29,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,2.0,0.0,1,2.0,2.0,2.0,,961.53,1.0,,,,,14324.0049,3477.8407,0,0,0.0,,0,0,6067,2,,,,,,2.0,3505.9125,7860.0,2310.0,-1,,,,,,,292830.0,2011,619,616,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,1,8,2,8900,89002,2,23,42,37980,29,2.0,1.0,,7,3,29,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,11.0,,,,1.0,3.0,0.0,2,,,,,,,,,,,13642.8979,3332.2609,1,1,,,0,0,6015,2,,,,,,2.0,3423.9589,7860.0,,-1,,,,,,,292172.0,2012,631,616,1,0,0,0,1,18.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
226495139200702,8,1.0,1,4,2,8900,89001,1,1,23,42,37980,91,2.0,1.0,,7,3,68,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,32.0,,32.0,,,21.0,,,7.0,2.0,0.0,1,2.0,1.0,1.0,1130.0,500.0,1.0,,,,,11804.7689,2898.9071,0,0,0.0,0.0,0,0,2575,2,,,,2.0,,,2913.1185,4990.0,4720.0,-1,4.0,5.0,,,3.0,,292857.0,2011,619,616,0,0,0,0,0,16.0,16.0,22.0,2011,2.0,1,8,2,8900,89001,1,23,42,37980,91,2.0,1.0,,7,3,70,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,32.0,,32.0,,,21.0,,,7.0,2.0,0.0,1,2.0,1.0,1.0,1134.0,384.61,1.0,,,,,10526.8266,2821.2257,0,0,0.0,0.0,0,0,19558,2,,,,2.0,,,2759.7175,9570.0,,-1,4.0,5.0,,,,,292208.0,2012,631,616,0,0,0,0,0,16.0,,1.0,5620.0,17.0,51.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
240209976186872,8,4.0,1,4,2,8900,89001,1,1,23,42,37980,17,2.0,1.0,,7,3,45,1.0,2,40,1,,4,1,2,1,2,57,57,57,1,0,0,1.0,3.0,,,,,6.0,,,6.0,1.0,12.0,3.0,0.0,2,,,,,,,,,,,14013.1682,3396.3509,0,0,,,0,0,18402,4,,,2.0,,,,3312.8394,7860.0,9120.0,-1,,,,,,,292882.0,2011,619,616,0,0,0,0,0,13.0,22.0,40.0,2011,4.0,1,8,2,8900,89001,1,23,42,37980,17,2.0,1.0,,7,3,46,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,3.0,,,,,10.0,,,10.0,1.0,12.0,3.0,0.0,2,,,,,,,,,,,12029.7961,3021.7451,0,0,,,0,0,15992,4,,,2.0,,,,2990.5338,7860.0,,-1,,,,,,,292232.0,2012,631,616,0,0,0,0,0,13.0,,1.0,9120.0,22.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
240209999301397,8,1.0,1,4,2,8900,89001,1,1,23,42,38300,125,2.0,1.0,,5,4,25,,2,44,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,650.0,1.0,,,,,14204.2837,3448.7727,0,0,1.0,,0,0,18447,3,,,,,,2.0,3476.6098,7860.0,3230.0,-1,,,,,2.0,1.0,292890.0,2011,619,616,0,0,0,0,0,18.0,10.0,40.0,2011,2.0,1,8,2,8900,89001,1,23,42,38300,125,2.0,1.0,,5,4,26,,2,44,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,711.53,1.0,,,,,12445.9851,3213.2498,0,0,0.0,,0,0,6087,3,,,,,,2.0,3183.7075,7890.0,,-1,,,,,2.0,1.0,292240.0,2012,631,616,0,0,0,0,0,18.0,,1.0,3230.0,10.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
490912609066229,8,1.0,1,4,2,8900,89001,1,1,23,42,38300,7,2.0,1.0,,5,3,49,1.0,2,42,1,,2,1,2,1,2,120,120,120,4,40,4,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2500.0,1000.0,2.0,2.0,,,,13265.7524,3367.964,0,0,0.0,0.0,0,0,56711,2,,,3.0,,,,3369.3837,8190.0,3320.0,-1,,,,,,,292966.0,2011,619,616,0,0,0,0,0,14.0,10.0,41.0,2011,1.0,1,8,2,8900,89001,1,23,42,38300,7,2.0,1.0,,5,3,50,1.0,2,41,1,,1,2,1,2,120,120,120,4,40,4,2.0,1.0,,32.0,,32.0,,,22.0,,,7.0,5.0,0.0,1,2.0,,1.0,3028.0,968.96,2.0,2.0,,,,11676.7354,2935.0621,0,0,0.0,0.0,0,0,31127,2,,,3.0,,,,2920.1468,8190.0,,-1,,,,,,,292314.0,2012,631,616,0,0,0,0,0,14.0,,1.0,3320.0,10.0,41.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,0,1,0,1,retention
499902901037239,8,1.0,1,4,2,8900,89001,1,1,23,42,38300,125,2.0,1.0,,5,3,60,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,1375.0,673.07,1.0,,,,,12240.0357,3202.8966,0,0,0.0,1.0,0,0,6153,2,1.0,,,,,,3174.6684,4990.0,4720.0,-1,,,,,,,293012.0,2011,619,616,0,0,0,0,0,12.0,16.0,22.0,2011,1.0,1,8,2,8900,89001,1,23,42,38300,125,2.0,1.0,,5,3,61,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,38.0,,,,,,,,5.0,2.0,0.0,1,2.0,,1.0,1900.0,722.0,1.0,,,,,10482.9804,2780.1311,0,0,0.0,0.0,0,0,6088,2,1.0,,,,,,2792.9582,4990.0,,-1,,,,,,,292356.0,2012,631,616,0,0,0,0,0,12.0,,1.0,4720.0,16.0,22.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
966072599429200,8,2.0,1,4,2,8900,89001,1,1,23,42,38300,3,2.0,1.0,,5,1,39,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,2.0,4.0,-4.0,,,,,,,,10.0,3.0,0.0,1,2.0,2.0,1.0,2500.0,750.0,2.0,2.0,,,,12246.7636,3054.5717,10,4,1.0,1.0,0,42,29051,1,,,,2.0,,,3092.8076,7860.0,3255.0,-1,,,,,,,293185.0,2011,619,616,0,0,1,1,0,16.0,10.0,40.0,2011,2.0,1,8,2,8900,89001,1,23,42,38300,3,2.0,1.0,,5,1,40,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12662.5037,3120.6893,10,4,,,0,0,31101,1,,,,2.0,,,3177.9093,7860.0,,-1,,,,,,,292535.0,2012,631,616,0,0,1,1,0,16.0,,1.0,3255.0,10.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
2904084990312,8,1.0,1,4,2,8900,89001,1,1,23,42,0,0,3.0,2.0,,0,1,49,2.0,1,39,7,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1607.0,642.8,1.0,,,,,9866.0632,2503.9265,10,2,0.0,0.0,0,0,2626,1,1.0,,,,,,2490.18,9370.0,7340.0,-1,3.0,,,,,,293213.0,2011,619,616,0,0,1,1,0,12.0,20.0,51.0,2011,1.0,1,8,2,8900,89001,1,23,42,0,0,3.0,2.0,,0,1,50,2.0,1,39,7,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1650.0,660.0,1.0,,,,,12031.2237,2984.6437,10,2,0.0,0.0,0,0,2748,1,1.0,,,,,,2971.0525,9390.0,,-1,3.0,,,,,,292566.0,2012,631,616,0,0,1,1,0,12.0,,7.0,7210.0,20.0,51.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
2904084990312,8,1.0,1,4,2,8900,89001,1,1,23,42,0,0,3.0,2.0,,0,3,46,1.0,2,41,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,32.0,,32.0,,,18.0,,,7.0,3.0,0.0,1,2.0,,1.0,985.0,315.2,2.0,1.0,,,,12235.0372,3106.2817,10,2,0.0,0.0,0,0,2626,2,,,3.0,,,,3107.5912,9470.0,5520.0,-1,,,,,,,293214.0,2011,619,616,0,0,1,1,0,14.0,17.0,51.0,2011,1.0,1,8,2,8900,89001,1,23,42,0,0,3.0,2.0,,0,3,47,1.0,2,41,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1201.0,456.38,1.0,,,,,11323.9191,2850.5427,10,2,0.0,0.0,0,0,2748,2,,,2.0,,,,2831.9136,670.0,,-1,,,,,,,292567.0,2012,631,616,0,0,1,1,0,13.0,,1.0,4720.0,16.0,24.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
240209931408090,8,1.0,4,4,2,8900,89001,1,1,23,42,0,0,3.0,2.0,,0,1,40,,2,44,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1211.53,1.0,,,,,11391.0927,2849.7888,3,2,0.0,,0,0,41343,1,,,,,,2.0,2876.7158,7860.0,2330.0,-1,,,,,,,293260.0,2011,619,616,0,0,1,0,0,18.0,8.0,40.0,2011,1.0,4,8,2,8900,89001,1,23,42,0,0,3.0,2.0,,0,1,40,,2,44,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,1.0,,2.0,,,23.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,1.0,,,,,12181.1515,3052.9153,3,2,0.0,,0,0,31425,1,,,,,,3.0,3031.6485,7860.0,,-1,,,,,,,292601.0,2012,631,616,0,0,1,0,0,18.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
299570717440624,8,1.0,1,4,2,8900,89001,1,1,23,42,0,0,3.0,2.0,,0,3,42,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,,,,11391.0927,2849.7888,4,2,0.0,,0,0,42931,2,,,,,,3.0,2876.7158,7860.0,2340.0,-1,,,,,,,293275.0,2011,619,616,0,0,0,1,0,18.0,8.0,40.0,2011,2.0,4,8,2,8900,89001,1,23,42,0,0,3.0,2.0,,0,1,43,,2,44,1,,1,1,6,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,,,,12181.1515,3052.9153,4,1,0.0,,0,0,19512,2,,,,,,3.0,3031.6485,7860.0,,-1,,,,,,,292611.0,2012,631,616,0,0,0,1,0,18.0,,1.0,2540.0,8.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,0,1,0,1,retention
152410320200401,8,1.0,1,4,2,8900,89001,1,1,23,42,25420,43,,1.0,,4,3,44,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1805.55,1.0,,,,,11620.1107,2907.0838,10,2,0.0,,0,0,41227,2,,,,1.0,1.0,,2934.5522,7860.0,2310.0,-1,,,,,,,293500.0,2011,619,616,0,0,1,1,0,18.0,8.0,40.0,2011,1.0,1,8,2,8900,89001,1,23,42,25420,43,,1.0,,4,3,45,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,4.0,40.0,,,,,,,,5.0,3.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,,,,11675.2023,2938.9703,4,2,0.0,,0,0,16064,2,,,,1.0,1.0,,2919.7634,7860.0,,-1,,,,,,,292830.0,2012,631,616,0,0,0,1,0,18.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
240209908659897,8,1.0,1,4,2,8900,89001,1,1,23,42,27780,21,,1.0,,2,1,67,2.0,2,40,1,,1,1,1,1,2,57,57,149,1,0,0,1.0,4.0,,,,,,,,30.0,2.0,11.0,3.0,0.0,2,,,,,,,,,,,12186.5359,2884.8585,0,0,,,0,0,49536,1,,,2.0,,,,2870.9153,7860.0,9120.0,-1,,,,,,,293522.0,2011,619,616,0,0,0,0,0,13.0,22.0,40.0,2011,3.0,1,8,2,8900,89001,1,23,42,27780,21,,1.0,,2,1,68,2.0,2,39,1,,1,1,1,2,57,57,149,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11575.5385,2854.119,0,0,,,0,0,65546,1,1.0,,,,,,2888.618,,,-1,,,,,,,292857.0,2012,631,616,0,0,0,0,0,12.0,,1.0,,,,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,0,1,0,0,retention
492922902008237,8,1.0,1,4,2,8900,89001,1,1,23,42,25420,43,,1.0,,4,4,21,,1,40,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,800.0,320.0,2.0,2.0,2.0,,,13849.5852,3380.122,0,0,0.0,0.0,0,0,41228,3,,,4.0,,,,3437.4277,8590.0,4620.0,-1,,,,,1.0,1.0,293602.0,2011,619,616,0,0,0,0,0,15.0,15.0,44.0,2011,1.0,1,8,2,8900,89001,1,23,42,25420,43,,1.0,,4,4,22,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,13743.9343,3221.6025,0,0,,,0,0,16065,3,,,5.0,,,,3295.9613,,,-1,,,,,1.0,1.0,292921.0,2012,631,616,0,0,0,0,0,16.0,,1.0,,,,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,0,1,0,0,retention
498952009087269,8,1.0,6,4,2,8900,89001,1,1,23,42,27780,21,,1.0,,2,2,57,,1,39,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,3400.0,1360.0,2.0,2.0,,,,11682.4761,2796.9676,0,0,1.0,1.0,0,0,41202,1,1.0,,,,,,2799.5718,9370.0,7340.0,-1,,,,,,,293620.0,2011,619,616,0,0,0,0,0,12.0,20.0,51.0,2011,1.0,6,8,2,8900,89001,1,23,42,27780,21,,1.0,,2,2,58,,1,39,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1750.0,700.0,2.0,2.0,,,,10961.8134,2801.7814,0,0,1.0,1.0,23,42,50430,1,1.0,,,,,,2775.7399,3190.0,,-1,,,,,,,292935.0,2012,631,616,0,0,0,0,0,12.0,,1.0,8810.0,21.0,7.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,0,1,0,1,retention
702904814994512,8,1.0,7,4,2,8900,89001,1,1,23,42,11020,13,,1.0,,2,2,47,,2,40,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2500.0,1000.0,1.0,,,,,13235.6847,3360.3303,0,0,1.0,1.0,0,0,15226,1,,,3.0,,,,3361.7468,8270.0,3500.0,-1,,,,,,,293633.0,2011,619,616,0,0,0,0,0,14.0,10.0,42.0,2011,1.0,7,8,2,8900,89001,1,23,42,11020,13,,1.0,,2,2,48,,2,40,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,1.0,,1.0,1783.0,713.2,1.0,,,,,11549.0713,2907.2197,0,0,0.0,0.0,0,0,50414,1,,,3.0,,,,2888.2202,8270.0,,-1,,,,,,,292952.0,2012,631,616,0,0,0,0,0,14.0,,1.0,3500.0,10.0,42.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
702906594998082,8,1.0,1,4,2,8900,89001,1,1,23,42,27780,21,,1.0,,2,1,53,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,3500.0,1330.0,1.0,,,,,11691.361,2932.0167,0,0,0.0,0.0,0,0,61893,1,,,3.0,,,,2950.8825,9470.0,2200.0,-1,,,,,,,293634.0,2011,619,616,0,0,0,0,0,14.0,8.0,51.0,2011,1.0,1,8,2,8900,89001,1,23,42,27780,21,,1.0,,2,1,54,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,37.0,,42.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,3485.0,1250.0,1.0,,,,,12072.626,2979.4286,0,0,0.0,0.0,0,0,6011,1,,,3.0,,,,2981.2766,9470.0,,7315,,,,,,,292953.0,2012,631,616,0,0,0,0,0,14.0,,1.0,2340.0,8.0,51.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
930828092942529,8,1.0,4,4,2,8900,89001,1,1,23,42,29540,71,,1.0,,3,1,44,,2,41,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,2.0,4.0,27.0,,,,,,,,10.0,2.0,0.0,1,2.0,1.0,1.0,3700.0,700.0,1.0,,,,,11620.1107,2907.0838,0,0,0.0,1.0,0,0,18426,1,,,3.0,,,,2934.5522,7870.0,2200.0,-1,,,,,,,293680.0,2011,619,616,0,0,0,0,0,14.0,8.0,40.0,2011,1.0,7,8,2,8900,89001,1,23,42,29540,71,,1.0,,3,2,45,,2,41,1,,0,0,5,2,57,57,57,1,0,0,1.0,1.0,,22.0,,22.0,,,22.0,,,7.0,2.0,0.0,1,2.0,1.0,1.0,3545.0,846.15,1.0,,,,,11675.2023,2938.9703,0,0,0.0,0.0,0,0,19549,1,,,3.0,,,,2919.7634,7870.0,,-1,,,,,,,293008.0,2012,631,616,0,0,0,0,0,14.0,,1.0,2340.0,8.0,40.0,2012,MIS4_to_MIS8,pennsylvania,0,2011-2012,1,0,0,0,retention
303904531394537,9,1.0,1,4,2,8900,89001,1,1,33,17,16980,0,1.0,1.0,1.0,7,1,57,2.0,1,44,2,,1,1,1,1,2,440,440,440,4,0,10,1.0,1.0,,-4.0,1.0,30.0,,,1.0,,,3.0,3.0,0.0,1,2.0,2.0,2.0,,1403.84,1.0,,,,,9419.7869,2971.7223,0,0,0.0,,0,0,32558,1,,,,,,2.0,2925.8013,7870.0,2200.0,-1,,,,,,,313831.0,2011,620,617,0,0,0,0,0,18.0,8.0,40.0,2011,1.0,1,8,2,8900,89001,1,33,17,16980,0,1.0,1.0,1.0,7,1,58,2.0,1,44,2,,1,1,1,2,440,440,440,4,0,10,1.0,1.0,,30.0,,30.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,1461.53,2.0,1.0,,,,10940.8883,3001.9142,0,0,0.0,,0,0,58257,1,,,,,,2.0,2970.9055,7870.0,,-1,,,,,,,312627.0,2012,632,617,0,0,0,0,0,18.0,,2.0,2200.0,8.0,40.0,2012,MIS4_to_MIS8,illinois,1,2011-2012,1,0,0,0,retention
