hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2011_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,race21_t1,race26_t1,occ2012_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
967195599800907,12,4.0,1,4,2,8900,89001,1,1,32,18,26900,63,2.0,1.0,,5,4,20,,1,39,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,15286.2449,3743.8471,0,0,,,0,0,66397,3,1.0,,,,,,3821.5584,,,-1,,,,,2.0,1.0,429105.0,2011,623,620,0,0,0,0,0,12.0,,,2011,1.0,1,8,2,8900,89001,1,18,26900,63,2.0,1.0,,5,4,21,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,30.0,,30.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,850.0,255.0,2.0,2.0,1.0,1.0,2.0,15755.3165,3908.9557,0,0,1.0,1.0,0,42,34815,3,,,4.0,,,,3971.4176,8680.0,,-1,,,,,2.0,1.0,427015.0,2012,635,620,0,0,0,0,0,15.0,,1.0,9130.0,22.0,46.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
967195599800907,12,4.0,1,4,2,8900,89001,1,1,32,18,26900,63,2.0,1.0,,5,4,20,,2,39,1,,4,1,3,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,1.0,1.0,250.0,200.0,2.0,2.0,1.0,2.0,2.0,15162.4956,3968.9937,0,0,1.0,1.0,0,0,66397,4,1.0,,,,,,3908.8601,8680.0,4110.0,-1,,,,,2.0,1.0,429106.0,2011,623,620,0,0,0,0,0,12.0,13.0,46.0,2011,1.0,1,8,2,8900,89001,1,18,26900,63,2.0,1.0,,5,4,21,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,24.0,,24.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,1000.0,240.0,2.0,2.0,1.0,2.0,2.0,17765.9156,4403.9723,0,0,1.0,1.0,0,42,34815,4,,,2.0,,,,4468.6202,8680.0,,-1,,,,,2.0,1.0,427016.0,2012,635,620,0,0,0,0,0,13.0,,1.0,4110.0,13.0,46.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
973008899169850,12,1.0,1,4,2,8900,89001,1,1,32,18,26900,63,2.0,1.0,,5,1,64,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9656.9128,2436.1363,0,0,,,0,0,8912,1,,,,,,2.0,2437.6301,,,-1,,,,,,,429111.0,2011,623,620,0,0,0,0,0,18.0,,,2011,1.0,1,8,2,8900,89001,1,18,26900,63,2.0,1.0,,5,1,65,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,9898.1593,2471.4946,0,0,,,0,0,4987,1,,,,,,2.0,2475.8149,,,-1,,,,,,,427018.0,2012,635,620,0,0,0,0,0,18.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
973008899169850,12,1.0,1,4,2,8900,89001,1,1,32,18,26900,63,2.0,1.0,,5,3,64,1.0,1,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11837.4309,2920.0476,0,0,,,0,0,8912,2,1.0,,,,,,2954.617,,,-1,4.0,,,,,,429112.0,2011,623,620,0,0,0,0,0,12.0,,,2011,1.0,1,8,2,8900,89001,1,18,26900,63,2.0,1.0,,5,3,65,1.0,1,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11842.1103,2907.5162,0,0,,,0,0,4987,2,1.0,,,,,,2917.3874,,,-1,4.0,,,,,,427019.0,2012,635,620,0,0,0,0,0,12.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
160192909800995,12,2.0,4,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,1,54,,2,39,1,,1,1,1,5,2,57,57,57,1,0,0,2.0,1.0,,40.0,,42.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1300.0,520.0,2.0,2.0,,,,9922.5185,2586.8676,0,0,1.0,1.0,0,42,59563,1,1.0,,,,,,2571.9766,2770.0,8710.0,-1,,,,,,,429116.0,2011,623,620,0,0,0,0,0,12.0,21.0,6.0,2011,1.0,4,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,1,55,,2,39,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1095.0,468.0,2.0,2.0,,,,10711.6245,2655.8598,0,0,0.0,0.0,0,0,34781,1,1.0,,,,,,2678.269,2770.0,,-1,,,,,,,427023.0,2012,635,620,0,0,0,0,0,12.0,,1.0,8220.0,21.0,6.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
160192909800995,12,2.0,4,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,4,30,,1,35,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,2.0,,,,1.0,,,2,,,,,,,,,,,13452.9109,3314.7838,0,0,,,0,0,59563,3,,,,,,,3370.7783,,,-1,,,,,1.0,,429117.0,2011,623,620,0,0,0,0,0,9.0,,,2011,1.0,4,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,4,31,,1,34,1,,1,3,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13234.2512,3227.2084,0,0,,,0,0,34781,3,,,,,,,3388.6493,,,-1,,,,,1.0,,427024.0,2012,635,620,0,0,0,0,0,7.5,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
160192909800995,12,2.0,4,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,4,36,,1,39,1,,2,2,1,7,2,57,57,217,1,0,0,1.0,7.0,,,,,,2.0,,,,1.0,,,2,,,,,,,,,,,13202.6792,3458.9104,2,1,,,0,0,59563,2,2.0,6.0,,,,,3308.0799,,,-1,,,,,1.0,,429118.0,2011,623,620,0,1,0,0,1,10.0,,,2011,1.0,4,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,4,37,,1,36,1,,2,1,7,2,57,57,217,1,0,0,2.0,7.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,,,,13643.634,3434.9139,2,1,,,0,0,34781,2,,,,,,,3493.4723,2870.0,,-1,,,,,1.0,,427025.0,2012,635,620,0,1,0,0,1,10.0,,1.0,6520.0,19.0,6.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
181389026909294,12,1.0,3,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,1,74,,1,39,1,,1,1,1,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10748.8843,2657.0661,0,0,,,0,0,8888,1,2.0,5.0,,,,,2682.9163,,,-1,,,,,,,429120.0,2011,623,620,0,0,0,0,0,9.0,,,2011,2.0,3,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,1,74,,1,39,1,,1,1,4,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11159.9806,2740.0374,0,0,,,0,0,34798,1,2.0,5.0,,,,,2749.34,,,-1,,,,,,,427027.0,2012,635,620,0,0,0,0,0,9.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
181389026909294,12,1.0,3,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,4,35,3.0,1,40,1,,2,2,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1200.0,480.0,2.0,2.0,,,,14041.3316,3458.9104,2,1,0.0,0.0,0,0,8888,2,,,2.0,,,,3468.681,3890.0,8030.0,-1,,,,,,1.0,429121.0,2011,623,620,0,1,0,0,1,13.0,21.0,12.0,2011,2.0,3,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,4,36,3.0,1,39,1,,2,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,824.0,288.4,2.0,2.0,,,,13560.0901,3434.9139,6,2,1.0,1.0,0,42,34798,2,1.0,,,,,,3440.7277,8590.0,,-1,,,,,,1.0,427028.0,2012,635,620,1,0,1,0,1,12.0,,1.0,4250.0,14.0,44.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
181389026909294,12,1.0,3,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,8,31,2.0,2,40,1,,3,2,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,950.0,380.0,2.0,2.0,,,,13592.9328,3391.7384,2,1,0.0,0.0,0,0,8888,3,,,1.0,,,,3361.665,6870.0,5160.0,-1,,,,,,,429122.0,2011,623,620,0,1,0,0,1,12.0,17.0,32.0,2011,2.0,3,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,8,32,2.0,2,39,1,,2,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2200.0,880.0,2.0,2.0,,,,16853.8153,4274.6627,6,2,1.0,1.0,0,0,34798,3,1.0,,,,,,4225.4658,6870.0,,-1,,,,,,,427031.0,2012,635,620,1,0,1,0,1,12.0,,1.0,5160.0,17.0,32.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
193906509014849,12,1.0,7,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,2,42,,2,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14153.5806,3401.1031,0,0,,,0,0,45146,1,2.0,6.0,,,,,3467.994,,,-1,,,,,,,429128.0,2011,623,620,0,0,0,0,0,10.0,,,2011,1.0,7,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,2,43,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,15392.3477,3907.2607,0,0,,,0,0,55089,1,2.0,6.0,,,,,3901.0594,,,-1,,,,,,,427036.0,2012,635,620,0,0,0,0,0,10.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
193926206093859,12,1.0,7,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,2,80,,2,39,1,,1,0,0,3,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10004.7655,2512.3934,0,0,,,0,0,52353,1,1.0,,,,,,2525.4362,,,-1,,,,,,,429129.0,2011,623,620,0,0,0,0,0,12.0,,,2011,1.0,1,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,1,26,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2900.0,1160.0,2.0,2.0,,,,17222.8959,4268.6398,0,0,1.0,1.0,0,42,59035,1,,,3.0,,,,4317.999,8180.0,,-1,,,,,,,427037.0,2012,635,620,0,0,0,0,0,14.0,,1.0,3500.0,10.0,42.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
194936201092889,12,1.0,1,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,1,47,2.0,1,41,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,13091.6147,3189.7198,4,1,,,0,0,45140,1,,,3.0,,,,3187.6942,6990.0,4810.0,-1,,,,,,,429131.0,2011,623,620,0,0,0,1,0,14.0,16.0,33.0,2011,1.0,1,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,1,48,2.0,1,41,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,11705.7644,2925.129,0,0,,,0,0,34797,1,,,3.0,,,,2912.9208,6990.0,,-1,,,,,,,427044.0,2012,635,620,0,0,0,0,0,14.0,,1.0,430.0,1.0,33.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
194936201092889,12,1.0,1,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,3,46,1.0,2,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,800.0,320.0,2.0,2.0,,,,10502.1314,2714.4573,4,1,1.0,1.0,0,0,45140,2,,,2.0,,,,2722.2158,3890.0,2630.0,-1,,,,,,,429132.0,2011,623,620,0,0,0,1,0,13.0,9.0,12.0,2011,1.0,1,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,3,47,1.0,2,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,915.0,366.0,2.0,2.0,,,,10709.6299,2648.2535,0,0,1.0,1.0,0,0,34797,2,,,2.0,,,,2698.1706,3890.0,,-1,,,,,,,427045.0,2012,635,620,0,0,0,0,0,13.0,,1.0,2630.0,9.0,12.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
194936201092889,12,1.0,1,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,4,17,,2,36,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,15206.3775,3782.0463,0,0,,,0,0,45140,3,,,,,,,3798.1229,,,-1,,,,,2.0,1.0,429133.0,2011,623,620,0,0,0,0,0,10.0,,,2011,1.0,1,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,4,18,,2,37,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,17065.635,4383.8333,0,0,,,0,0,34797,3,,,,,,,4393.2032,,,-1,,,,,2.0,1.0,427046.0,2012,635,620,0,0,0,0,0,11.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
195996209064889,12,1.0,7,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,2,76,,2,39,1,,1,0,0,4,2,110,110,110,4,0,3,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10004.7655,2512.3934,0,0,,,0,0,4924,1,1.0,,,,,,2525.4362,,,-1,,,,,,,429136.0,2011,623,620,0,0,0,0,0,12.0,,,2011,1.0,7,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,2,77,,2,43,1,,0,0,4,2,110,110,110,4,0,3,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10227.1614,2553.6439,0,0,,,0,0,5009,1,,,,2.0,,,2558.1078,,,-1,,,,,,,427048.0,2012,635,620,0,0,0,0,0,16.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
197956202007829,12,2.0,1,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,1,32,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1519.0,2.0,2.0,,,,13592.9328,3391.7384,1,1,1.0,,0,0,45224,1,,,,2.0,,,3361.665,7860.0,2310.0,-1,,,,,,,429142.0,2011,623,620,1,0,0,0,1,16.0,8.0,40.0,2011,2.0,1,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,1,33,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,,,,16853.8153,4274.6627,1,1,0.0,,0,0,34899,1,,,,2.0,,,4225.4658,7860.0,,-1,,,,,,,427052.0,2012,635,620,1,0,0,0,1,16.0,,1.0,2310.0,8.0,40.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
197956202007829,12,2.0,1,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,3,33,1.0,1,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,65.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,2115.0,2.0,2.0,,,,13471.5425,3314.7838,1,1,1.0,,0,42,45224,2,,,,1.0,1.0,,3294.1953,6170.0,9130.0,-1,,,,,,,429143.0,2011,623,620,1,0,0,0,1,18.0,22.0,23.0,2011,2.0,1,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,3,34,1.0,1,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,55.0,,55.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,2300.0,1265.0,1.0,,,,,13060.6619,3227.2084,1,1,0.0,0.0,0,0,34899,2,,,,2.0,,,3239.8855,2290.0,,-1,,,,,,,427053.0,2012,635,620,1,0,0,0,1,16.0,,1.0,9130.0,22.0,19.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
199926008053819,12,2.0,1,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,1,51,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1538.0,2.0,2.0,,,,12282.9232,3136.1633,10,2,1.0,,0,0,52297,1,1.0,,,,,,3106.2759,3570.0,1450.0,-1,,,,,,,429150.0,2011,623,620,0,0,1,1,0,12.0,4.0,10.0,2011,1.0,1,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,1,52,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1050.0,2.0,2.0,,,,11814.5685,2896.8733,10,2,0.0,,0,0,34825,1,1.0,,,,,,2915.7865,3490.0,,-1,,,,,,,427061.0,2012,635,620,0,0,1,1,0,12.0,,1.0,1450.0,4.0,9.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
199926008053819,12,2.0,1,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,3,43,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1050.0,420.0,2.0,2.0,,,,13690.8029,3401.1031,10,2,1.0,1.0,0,0,52297,2,,,3.0,,,,3369.0652,570.0,5140.0,-1,,,,,,,429151.0,2011,623,620,0,0,1,1,0,14.0,17.0,24.0,2011,1.0,1,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,3,44,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1540.0,721.25,2.0,2.0,,,,15702.1969,3907.2607,10,2,1.0,1.0,0,0,34825,2,,,3.0,,,,3932.2005,570.0,,-1,,,,,,,427062.0,2012,635,620,0,0,1,1,0,14.0,,1.0,5360.0,17.0,24.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
206908311999248,12,1.0,7,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,2,80,,2,39,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10004.7655,2512.3934,0,0,,,0,0,4886,1,1.0,,,,,,2525.4362,,,-1,,,,,,,429155.0,2011,623,620,0,0,0,0,0,12.0,,,2011,1.0,7,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,2,80,,2,39,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10227.1614,2553.6439,0,0,,,0,0,34799,1,1.0,,,,,,2558.1078,,,-1,,,,,,,427065.0,2012,635,620,0,0,0,0,0,12.0,,1.0,,,,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,0,recruitment
262193149800998,12,1.0,3,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,1,48,,1,39,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,65.0,,73.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,13091.6147,3189.7198,0,0,,,0,0,8887,1,1.0,,,,,,3187.6942,770.0,6400.0,-1,,,,,,,429173.0,2011,623,620,0,0,0,0,0,12.0,19.0,4.0,2011,1.0,3,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,1,48,,1,39,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,65.0,,65.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,11705.7644,2925.129,0,0,,,0,0,18780,1,1.0,,,,,,2912.9208,770.0,,-1,,,,,,,427086.0,2012,635,620,0,0,0,0,0,12.0,,1.0,430.0,1.0,4.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
262193149800998,12,1.0,3,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,4,22,,1,39,1,,2,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,1.0,16.0,,,1.0,,,3.0,4.0,0.0,1,2.0,,1.0,1300.0,520.0,2.0,2.0,1.0,2.0,2.0,14650.7833,3761.4121,0,0,0.0,0.0,0,0,8887,2,1.0,,,,,,3732.7997,770.0,6515.0,-1,,,,,,1.0,429174.0,2011,623,620,0,0,0,0,0,12.0,19.0,4.0,2011,1.0,3,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,4,23,,1,39,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,10.0,32.0,,,10.0,,,4.0,4.0,0.0,1,2.0,,1.0,1300.0,520.0,2.0,2.0,2.0,,,15719.1229,3899.9759,0,0,0.0,0.0,0,0,18780,2,1.0,,,,,,3962.2943,770.0,,-1,,,,,,1.0,427087.0,2012,635,620,0,0,0,0,0,12.0,,1.0,6515.0,19.0,4.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
263192639800995,12,1.0,1,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,1,59,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,13036.0696,3171.1246,0,0,,,0,0,35360,1,,,3.0,,,,3174.1695,7070.0,410.0,-1,,,,,,,429175.0,2011,623,620,0,0,0,0,0,14.0,1.0,34.0,2011,1.0,1,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,1,60,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,12015.3444,2991.4726,0,0,,,0,0,51776,1,,,3.0,,,,2989.9582,7070.0,,-1,,,,,,,427088.0,2012,635,620,0,0,0,0,0,14.0,,1.0,410.0,1.0,34.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
263192639800995,12,1.0,1,4,2,8900,89001,1,1,32,18,0,0,3.0,2.0,,0,3,60,1.0,2,42,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,10796.9964,2675.9121,0,0,,,0,0,35360,2,,,3.0,,,,2678.8291,7070.0,410.0,-1,,,,,,,429176.0,2011,623,620,0,0,0,0,0,14.0,1.0,34.0,2011,1.0,1,8,2,8900,89001,1,18,0,0,3.0,2.0,,0,3,61,1.0,2,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,10570.9306,2636.2202,0,0,,,0,0,51776,2,,,3.0,,,,2616.9213,7070.0,,-1,,,,,,,427089.0,2012,635,620,0,0,0,0,0,14.0,,1.0,4920.0,16.0,34.0,2012,MIS4_to_MIS8,indiana,0,2011-2012,0,0,1,recruitment
