hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,stayed_state_local,exited_state_local,moved_to_federal,moved_to_private,analytic_sample
863904150701302,6,1.0,1,4,2,501,5011,1,1,36,15380,0,2.0,1.0,,5,3,50,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,36.0,,36.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1800.0,648.0,1.0,,2.0,,,13125.2691,3262.9584,4,2,0.0,0.0,0,0,12409,2,,,,,,,3309.3708,7860.0,2540.0,-1,,,,,,,212524.0,2016,677,674,0,0,0,1,0,,8.0,40.0,2016,1.0,1,8,2,501,5011,1,15380,0,2.0,1.0,,5,3,51,1.0,2,41,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,30.0,,30.0,,,22.0,,,7.0,3.0,0.0,1,2.0,,1.0,1600.0,480.0,1.0,,2.0,,,13020.9999,3238.066,4,1,0.0,0.0,0,0,25905,2,,,3.0,,,,3196.7494,7860.0,2540.0,-1,,,,,,,211872.0,2017,689,674,0,0,0,1,0,14.0,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
863904150701302,6,1.0,1,4,2,501,5011,1,1,36,15380,0,2.0,1.0,,5,4,17,,2,36,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,8.0,,8.0,,,15.0,,,6.0,3.0,0.0,1,2.0,,1.0,875.0,70.0,2.0,2.0,2.0,,,12810.4136,3850.5086,0,0,0.0,0.0,0,0,12409,3,,,,,,,3634.4826,9370.0,3955.0,-1,,,,,2.0,1.0,212526.0,2016,677,674,0,0,0,0,0,10.0,12.0,51.0,2016,1.0,1,8,2,501,5011,1,15380,0,2.0,1.0,,5,4,18,,2,37,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,16.0,,16.0,,,23.0,,,7.0,5.0,0.0,1,2.0,,1.0,1200.0,192.0,2.0,2.0,2.0,,,13100.4175,3263.9046,0,0,0.0,0.0,0,0,25905,3,,,,,,,3218.1511,9170.0,3955.0,-1,,,,,2.0,1.0,211874.0,2017,689,674,0,0,0,0,0,11.0,12.0,49.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,1,retention
963792180903303,6,2.0,1,4,2,501,5011,1,1,36,35620,103,2.0,1.0,,7,1,35,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1769.23,1.0,,2.0,,,16363.4927,4018.6188,2,2,0.0,,0,0,62833,1,,,5.0,,,,4052.4047,7860.0,4250.0,-1,,,,,,,212559.0,2016,677,674,0,1,0,0,1,16.0,14.0,40.0,2016,2.0,1,8,2,501,5011,1,35620,103,2.0,1.0,,7,1,36,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,2700.0,1440.0,2.0,2.0,2.0,,,13101.4264,3333.5577,2,2,1.0,1.0,0,42,55100,1,,,3.0,,,,3286.4492,770.0,6260.0,-1,,,,,,,211905.0,2017,689,674,0,1,0,0,1,14.0,19.0,4.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,1,retention
24096714307421,6,2.0,1,4,2,501,5011,1,1,36,0,0,3.0,2.0,,0,3,62,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1875.0,1.0,,,,,12822.7428,3187.2083,0,0,0.0,,0,0,12827,2,,,,,,,3194.7198,7860.0,2310.0,-1,,,,,,,212572.0,2016,677,674,0,0,0,0,0,,8.0,40.0,2016,2.0,1,8,2,501,5011,1,0,0,3.0,2.0,,0,3,63,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,60.0,,58.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1461.53,1.0,,,,,12450.4668,3048.2524,0,0,0.0,,0,0,26244,2,,,,,,,3006.6133,7860.0,2310.0,-1,,,,,,,211918.0,2017,689,674,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
37056767308471,6,1.0,1,4,2,501,5011,1,1,36,0,0,3.0,2.0,,0,3,51,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,8.0,8.0,,,8.0,,,4.0,3.0,0.0,1,2.0,2.0,2.0,,1976.19,1.0,,2.0,,,12844.3411,3193.1194,4,1,0.0,,0,0,4492,2,,,,,,,3238.5384,7860.0,2320.0,-1,,,,,,,212593.0,2016,677,674,0,0,0,1,0,,8.0,40.0,2016,2.0,1,8,2,501,5011,1,0,0,3.0,2.0,,0,3,52,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,47.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2119.04,1.0,,2.0,,,12250.7467,3046.5192,0,0,0.0,,0,0,29637,2,,,,,,,3007.6468,7860.0,2320.0,-1,,,,,,,211928.0,2017,689,674,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
306850317048621,6,3.0,4,4,2,501,5011,1,1,36,0,0,3.0,2.0,,0,6,58,,2,41,1,,3,1,4,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,2.0,0.0,2,,,,,,,,,,,12951.6761,3186.349,0,0,,,0,0,1544,3,,,3.0,,,,3215.1701,8270.0,3500.0,-1,,,,,,,212621.0,2016,677,674,0,0,0,0,0,14.0,10.0,42.0,2016,3.0,4,8,2,501,5011,1,0,0,3.0,2.0,,0,6,59,,2,41,1,,1,4,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,13013.0027,3266.1943,0,0,,,0,0,1318,3,,,3.0,,,,3362.5017,,,-1,,,,,,,211947.0,2017,689,674,0,0,0,0,0,14.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,0,retention
74056505304191,6,1.0,6,4,2,501,5011,1,1,36,13780,0,,1.0,,3,2,25,,1,46,1,,1,0,0,7,2,57,57,210,1,0,0,1.0,1.0,,65.0,,65.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,2884.61,2.0,2.0,2.0,,,15978.2184,3902.5371,0,0,1.0,,0,42,40227,1,,,,,,,3932.4223,7870.0,2200.0,-1,,,,,,,212692.0,2016,677,674,0,0,0,0,0,18.0,8.0,40.0,2016,2.0,6,8,2,501,5011,1,13780,0,,1.0,,3,2,26,,1,46,1,,0,0,7,2,57,57,210,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,2.0,,,14034.4146,3535.3487,0,0,1.0,,0,0,37853,1,,,,,,,3494.8888,7870.0,2200.0,-1,,,,,,,212025.0,2017,689,674,0,0,0,0,0,18.0,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
463170180602103,6,1.0,4,4,2,501,5011,1,1,36,48060,0,,1.0,,2,8,46,,1,39,1,,2,1,4,3,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1925.0,770.0,1.0,,2.0,,,14901.1339,3702.5005,0,0,0.0,0.0,0,0,56497,2,1.0,,,,,,3727.741,9570.0,7210.0,-1,,,,,,,212745.0,2016,677,674,0,0,0,0,0,12.0,20.0,51.0,2016,2.0,4,8,2,501,5011,1,48060,0,,1.0,,2,8,47,,1,39,1,,1,4,3,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1900.0,760.0,1.0,,2.0,,,13315.8567,3352.5161,0,0,0.0,0.0,0,0,25969,2,1.0,,,,,,3282.7148,9570.0,7200.0,-1,,,,,,,212082.0,2017,689,674,0,0,0,0,0,12.0,20.0,51.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,0,retention
624584120009917,6,2.0,1,4,2,501,5011,1,1,42,37980,101,1.0,1.0,,7,1,45,2.0,1,42,2,,1,1,1,1,2,323,323,333,5,0,12,2.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1700.0,595.0,2.0,2.0,2.0,,,18452.7921,5089.4426,3,3,1.0,1.0,0,42,56989,1,,,5.0,,,,5009.9552,7860.0,2540.0,-1,,,,,,,216587.0,2016,677,674,0,0,1,0,0,16.0,8.0,40.0,2016,2.0,1,8,2,501,5011,1,37980,101,1.0,1.0,,7,1,46,2.0,1,42,2,,1,1,1,2,323,323,333,5,0,12,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,30644.4755,7095.6149,3,3,,,0,0,47619,1,,,5.0,,,,7386.7349,,,-1,,,,,,,215972.0,2017,689,674,0,0,1,0,0,16.0,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,1,0,0,retention
10000274377832,6,1.0,1,4,2,501,5011,1,1,42,37980,91,2.0,1.0,,7,1,71,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,11657.3023,2858.8834,0,0,,,0,0,14049,1,1.0,,,,,,2916.4604,7890.0,2340.0,-1,4.0,,,,,,216617.0,2016,677,674,0,0,0,0,0,12.0,8.0,40.0,2016,1.0,1,8,2,501,5011,1,37980,91,2.0,1.0,,7,1,72,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11409.6861,2843.6077,0,0,,,0,0,47599,1,,,,,,,2904.5628,,,-1,4.0,,,,,,216003.0,2017,689,674,0,0,0,0,0,,,,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,1,0,0,retention
40210179165960,6,1.0,1,4,2,501,5011,1,1,42,10900,0,2.0,1.0,,4,1,63,2.0,2,44,1,,1,1,1,1,2,139,128,128,4,0,2,1.0,1.0,,60.0,,60.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1442.3,1.0,,,,,11075.3187,2790.1722,0,0,0.0,,0,0,13988,1,,,,,,,2759.3582,7860.0,2320.0,-1,,,,,,,216680.0,2016,677,674,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,501,5011,1,10900,0,2.0,1.0,,4,1,64,2.0,2,44,1,,1,1,1,2,139,128,128,4,0,2,1.0,5.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12295.2638,3056.1495,0,0,,,0,0,11717,1,,,,,,,3113.168,7860.0,2320.0,-1,,,,,,,216030.0,2017,689,674,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,1,0,0,0,retention
40210203206682,6,1.0,1,4,2,501,5012,2,2,42,37980,29,2.0,1.0,,7,1,64,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,62.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,1900.0,760.0,1.0,,,,,11092.4724,2794.4937,0,0,0.0,0.0,0,0,62966,1,,,,,,,2763.6319,9480.0,2000.0,2000,,,,,,,216686.0,2016,677,674,0,0,0,0,0,,6.0,51.0,2016,1.0,1,8,2,501,5012,2,37980,29,2.0,1.0,,7,1,64,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,55.0,,,,,,2.0,2.0,0.0,1,2.0,,1.0,2100.0,840.0,1.0,,,,,13051.448,3190.5299,0,0,0.0,0.0,0,0,1601,1,,,,,,,3151.7418,9480.0,2000.0,2000,,,,,,,216034.0,2017,689,674,0,0,0,0,0,,6.0,51.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,1,0,0,0,retention
403200016062228,6,1.0,1,4,2,501,5011,1,1,42,37980,29,2.0,1.0,,7,3,52,1.0,1,42,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,42.0,,42.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,2000.0,980.0,1.0,,2.0,,,12049.5223,3032.8584,3,1,1.0,1.0,0,0,17676,2,,,3.0,,,,3014.3678,9470.0,3850.0,-1,3.0,,,,,,216871.0,2016,677,674,0,0,1,0,0,14.0,12.0,51.0,2016,1.0,1,8,2,501,5011,1,37980,29,2.0,1.0,,7,3,53,1.0,1,42,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,615.0,1.0,,2.0,,,13031.385,3238.0593,4,1,1.0,,0,42,47512,2,,,3.0,,,,3212.5849,9470.0,3850.0,-1,3.0,,,,,,216293.0,2017,689,674,0,0,0,1,0,14.0,12.0,51.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,1,0,0,0,retention
891927006940171,6,1.0,1,4,2,501,5011,1,1,42,21500,49,2.0,1.0,,3,1,41,2.0,2,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,2.0,4.0,30.0,,,,,,,,10.0,3.0,0.0,1,2.0,1.0,1.0,1062.0,194.44,2.0,1.0,2.0,,,16023.1813,4005.2328,4,1,0.0,0.0,0,0,4800,1,,,3.0,,,,3970.3274,7890.0,5260.0,-1,,,,,,,217057.0,2016,677,674,0,0,0,1,0,14.0,17.0,40.0,2016,1.0,1,8,2,501,5011,1,21500,49,2.0,1.0,,3,1,42,2.0,2,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,14.0,,,6.0,3.0,0.0,1,2.0,,1.0,1080.0,324.0,2.0,1.0,2.0,,,12922.5158,3284.3735,0,0,0.0,0.0,0,0,3845,1,,,3.0,,,,3245.5862,7860.0,5700.0,-1,,,,,,,216455.0,2017,689,674,0,0,0,0,0,14.0,17.0,40.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,1,0,0,0,retention
524228140602409,6,2.0,1,4,2,501,5011,1,1,42,0,0,3.0,2.0,,0,3,56,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2200.0,880.0,1.0,,,,,11012.0358,2788.8031,0,0,1.0,1.0,0,0,66428,2,1.0,,,,,,2744.4271,7860.0,5700.0,-1,,,,,,,217186.0,2016,677,674,0,0,0,0,0,12.0,17.0,40.0,2016,2.0,1,8,2,501,5011,1,0,0,3.0,2.0,,0,3,57,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,16.0,,,4.0,,,4.0,2.0,0.0,1,2.0,1.0,1.0,1450.0,711.53,1.0,,,,,12414.2062,3076.5898,0,0,0.0,1.0,0,0,27061,2,1.0,,,,,,3029.3373,7860.0,5700.0,-1,,,,,,,216587.0,2017,689,674,0,0,0,0,0,12.0,17.0,40.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,1,0,0,0,retention
24792140105909,6,1.0,6,4,2,501,5011,1,1,42,25420,0,,1.0,,4,2,50,,1,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1346.15,2.0,2.0,2.0,,,12030.8886,3028.1683,0,0,0.0,,0,0,1972,1,,,,,,,3009.7063,9490.0,1530.0,-1,,,,,,,217232.0,2016,677,674,0,0,0,0,0,,4.0,51.0,2016,1.0,6,8,2,501,5011,1,25420,0,,1.0,,4,2,51,,1,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1538.0,2.0,2.0,2.0,,,12482.522,3101.6769,0,0,1.0,,0,42,11587,1,,,,,,,3077.2755,9490.0,300.0,-1,,,,,,,216621.0,2017,689,674,0,0,0,0,0,,1.0,51.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,1,0,0,0,retention
40210233949562,6,1.0,1,4,2,501,5011,1,1,42,49620,133,,1.0,,3,3,49,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,1350.0,538.46,2.0,2.0,2.0,,,11661.6134,2971.8536,0,0,0.0,0.0,0,0,2116,2,1.0,,,,,,2940.3285,9370.0,4020.0,-1,,,,,,,217263.0,2016,677,674,0,0,0,0,0,12.0,13.0,51.0,2016,1.0,1,8,2,501,5011,1,49620,133,,1.0,,3,3,50,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1130.0,452.0,2.0,2.0,2.0,,,13200.0565,3277.6003,0,0,0.0,0.0,0,0,1744,2,1.0,,,,,,3240.7092,8270.0,4030.0,-1,,,,,,,216633.0,2017,689,674,0,0,0,0,0,12.0,13.0,42.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,1,0,1,retention
109400057210044,6,1.0,6,4,2,501,5011,1,1,42,20700,89,,1.0,,2,14,35,,2,43,1,,2,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,1.0,1.0,2334.0,1961.0,2.0,2.0,2.0,,,14481.4558,3599.5334,0,0,1.0,1.0,0,0,41245,2,,,,,,,3588.3087,7890.0,2340.0,-1,,,,,,,217294.0,2016,677,674,0,0,0,0,0,,8.0,40.0,2016,1.0,1,8,2,501,5011,1,20700,89,,1.0,,2,3,36,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,440.0,2.0,2.0,2.0,,,11205.7617,2854.9963,0,0,0.0,,0,0,1679,2,,,,,,,2814.4106,7860.0,2310.0,-1,,,,,,,216669.0,2017,689,674,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,pennsylvania,0,2016-2017,0,1,0,1,retention
8106859710661,7,1.0,7,4,2,501,5011,1,1,17,16980,0,1.0,1.0,3.0,7,2,55,,2,39,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,4.0,2.0,11.0,2.0,0.0,2,,,,,,,,,,,9570.3597,3425.0955,0,0,,,0,0,37517,1,1.0,,,,,,3433.5088,9480.0,4600.0,-1,,,,,,,236710.0,2016,678,675,0,0,0,0,0,12.0,15.0,51.0,2016,1.0,7,8,2,501,5011,1,16980,0,1.0,1.0,3.0,7,2,57,,2,39,2,,0,0,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14186.0267,3618.1971,0,0,,,0,0,21572,1,1.0,,,,,,3714.5035,,,-1,,,,,,,236333.0,2017,690,675,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,1,0,0,retention
531673085410438,7,2.0,7,4,2,501,5011,1,1,17,16980,0,1.0,1.0,1.0,7,2,36,,2,39,2,,1,0,0,6,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,14.0,,,6.0,2.0,0.0,1,2.0,,1.0,1100.0,220.0,2.0,2.0,2.0,,,17987.9423,4698.4525,0,0,0.0,0.0,0,0,53625,1,1.0,,,,,,4642.8464,8370.0,3600.0,-1,,,,,,,236903.0,2016,678,675,0,0,0,0,0,12.0,11.0,43.0,2016,1.0,7,8,2,501,5011,1,16980,0,1.0,1.0,1.0,7,2,36,,2,39,2,,0,0,6,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1250.0,500.0,2.0,2.0,2.0,,,14258.8133,3504.1053,0,0,0.0,0.0,0,0,21297,1,1.0,,,,,,3409.2297,6390.0,9130.0,-1,,,,,,,236506.0,2017,690,675,0,0,0,0,0,12.0,22.0,23.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,1,0,1,retention
837887701858108,7,1.0,1,4,2,501,5011,1,1,17,16980,0,1.0,1.0,1.0,7,1,41,2.0,1,41,1,7.0,1,1,1,1,2,57,370,370,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1440.0,2.0,2.0,2.0,,,14453.6489,3560.7865,0,0,1.0,,0,0,9133,1,,,3.0,,,,3586.1183,8190.0,3320.0,-1,,,,,,,236986.0,2016,678,675,0,0,0,0,0,14.0,10.0,41.0,2016,1.0,1,8,2,501,5011,1,16980,0,1.0,1.0,1.0,7,1,42,2.0,1,41,1,7.0,1,1,1,2,57,370,370,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,,1.0,1500.0,600.0,1.0,,2.0,,,17847.5697,4458.9522,0,0,1.0,1.0,0,0,21289,1,,,3.0,,,,4467.1234,8190.0,3060.0,-1,,,,,,,236568.0,2017,690,675,0,0,0,0,0,14.0,10.0,41.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,0,1,0,1,retention
113020315022717,7,1.0,7,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,2,44,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,24.0,,24.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,2.0,,,12368.7969,3142.4964,0,0,0.0,,0,0,46824,1,,,,,,,3115.1744,7860.0,2330.0,-1,,,,,,,237136.0,2016,678,675,0,0,0,0,0,,8.0,40.0,2016,1.0,7,8,2,501,5011,1,16980,0,2.0,1.0,,7,2,45,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,25.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,1961.53,1.0,,2.0,,,12553.6181,3192.5873,0,0,0.0,,0,0,7448,1,,,,,,,3151.2561,7860.0,2330.0,-1,,,,,,,236715.0,2017,690,675,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
210101251702337,7,1.0,4,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,44,,2,39,1,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,759.61,2.0,2.0,2.0,,,12368.7969,3142.4964,4,1,0.0,,0,0,64589,1,1.0,,,,,,3115.1744,9470.0,5700.0,4110,,,,,,,237229.0,2016,678,675,0,0,0,1,0,12.0,17.0,51.0,2016,1.0,4,8,2,501,5011,1,16980,0,2.0,1.0,,7,1,45,,2,39,1,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,2.0,,,12553.6181,3192.5873,4,1,0.0,,0,0,34363,1,1.0,,,,,,3151.2561,9470.0,5700.0,4110,,,,,,,236792.0,2017,690,675,0,0,0,1,0,12.0,17.0,51.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
281279008110629,7,2.0,1,4,2,501,5011,1,1,17,16980,0,2.0,1.0,,7,1,31,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,2115.38,1.0,,2.0,,,12254.7728,3086.7415,1,1,0.0,,0,0,37511,1,,,3.0,,,,3056.8527,9470.0,3710.0,-1,,,,,,,237243.0,2016,678,675,1,0,0,0,1,14.0,12.0,51.0,2016,1.0,1,8,2,501,5011,1,16980,0,2.0,1.0,,7,1,32,2.0,1,40,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,62.0,,,,,,2.0,3.0,0.0,1,1.0,2.0,2.0,,2115.38,1.0,,2.0,,,13996.8264,3529.5625,1,1,0.0,,0,0,21562,1,,,2.0,,,,3509.5053,9470.0,3710.0,-1,,,,,,,236813.0,2017,690,675,1,0,0,0,1,13.0,12.0,51.0,2017,MIS4_to_MIS8,illinois,1,2016-2017,1,0,0,0,retention
