hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ00_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2011_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state_t,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
930968092937529,1,1.0,4,4,2,8600,86001,1,1,21,36,39100,71,,1.0,,4,1,44,,2,40,1,2.0,1,1,1,5,2,57,73,73,1,0,0,1.0,1.0,,25.0,,25.0,,,22.0,,,7.0,5.0,0.0,1,2.0,,1.0,1075.0,268.75,2.0,2.0,,,,12841.657,3197.2577,0,0,0.0,0.0,0,0,40518,1,,,2.0,,,,3179.2835,7670.0,2000.0,-1,,,,,2.0,,25129.0,2010,600,597,0,0,0,0,0,13.0,6.0,38.0,2010,2.0,4,8,2,8600,86001,1,36,39100,71,,1.0,,4,1,45,,2,40,1,2.0,1,1,5,2,57,73,73,1,0,0,1.0,1.0,,30.0,,30.0,,,18.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1103.0,166.0,2.0,2.0,,,,10846.0241,2746.8715,0,0,0.0,0.0,0,0,44880,1,,,2.0,,,,2778.6379,7670.0,5520.0,-1,,,,,2.0,,25140.0,2011,612,597,0,0,0,0,0,13.0,17.0,38.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
930968092937529,1,1.0,4,4,2,8600,86001,1,1,21,36,39100,71,,1.0,,4,6,79,,2,32,1,2.0,2,1,4,4,2,73,73,73,2,0,1,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12417.7051,3188.7876,0,0,,,0,0,40518,2,,,,,,,3113.2289,,,-1,,,,,,,25131.0,2010,600,597,0,0,0,0,0,2.5,,,2010,2.0,4,8,2,8600,86001,1,36,39100,71,,1.0,,4,6,80,,2,32,1,2.0,1,4,4,2,73,73,73,2,0,1,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10658.4459,2768.2497,0,0,,,0,0,44880,2,,,,,,,2687.8669,,,-1,,,,,,,25141.0,2011,612,597,0,0,0,0,0,2.5,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
955006955379560,1,1.0,1,4,2,8600,86001,1,1,21,36,39100,27,,1.0,,4,3,57,1.0,1,39,1,,2,1,2,1,2,57,57,120,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,12907.323,3044.0,4,1,,,0,0,48949,2,1.0,,,,,,3082.0617,8970.0,4500.0,-1,,,,,,,25144.0,2010,600,597,0,0,0,1,0,12.0,15.0,48.0,2010,1.0,1,8,2,8600,86001,1,36,39100,27,,1.0,,4,3,58,1.0,1,39,1,,1,2,1,2,57,57,120,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,7.0,0.0,2,,,,,,,,,,,12246.5331,2932.9401,0,0,,,0,0,24752,2,1.0,,,,,,3027.2947,8970.0,4500.0,-1,,,,,,,25147.0,2011,612,597,0,0,0,0,0,12.0,15.0,48.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
955006955379560,1,1.0,1,4,2,8600,86001,1,1,21,36,39100,27,,1.0,,4,4,17,,2,38,1,,5,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,22.0,,,7.0,4.0,0.0,1,2.0,,1.0,790.0,158.0,2.0,2.0,1.0,1.0,1.0,12459.4667,3270.4902,0,0,0.0,0.0,0,0,48949,5,,,,,,,3289.8062,8680.0,4720.0,-1,,,,,1.0,1.0,25145.0,2010,600,597,0,0,0,0,0,12.0,16.0,46.0,2010,1.0,1,8,2,8600,86001,1,36,39100,27,,1.0,,4,4,18,,2,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,500.0,100.0,2.0,2.0,1.0,1.0,2.0,17594.3797,3929.1116,0,0,0.0,0.0,0,0,24752,5,,,1.0,,,,3912.6097,8680.0,4150.0,-1,,,,,1.0,1.0,25148.0,2011,612,597,0,0,0,0,0,12.0,13.0,46.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
963705077908092,1,1.0,1,4,2,8600,86001,1,1,21,36,39100,71,,1.0,,4,1,39,2.0,2,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,25.0,,25.0,,,18.0,,,7.0,6.0,0.0,2,,,,,,,,,,,13766.2738,3321.7803,10,4,,,0,0,28608,1,,,,2.0,,,3338.6075,770.0,4840.0,-1,,,,,,,25148.0,2010,600,597,0,0,1,1,0,16.0,16.0,4.0,2010,2.0,1,8,2,8600,86001,1,36,39100,71,,1.0,,4,1,40,2.0,2,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,25.0,,25.0,,,17.0,,,7.0,6.0,0.0,2,,,,,,,,,,,15549.9062,3695.6412,10,4,,,0,0,52985,1,,,,2.0,,,3788.4816,770.0,800.0,-1,,,,,,,25150.0,2011,612,597,0,0,1,1,0,16.0,2.0,4.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
963705077908092,1,1.0,1,4,2,8600,86001,1,1,21,36,39100,71,,1.0,,4,3,41,1.0,1,39,1,2.0,2,1,2,1,2,57,73,73,1,0,0,2.0,1.0,,48.0,,48.0,,,,,,2.0,6.0,0.0,2,,,,,,,,,,,12960.5101,2996.0896,10,4,,,0,0,28608,2,1.0,,,,,,3094.7619,770.0,6440.0,-1,,,,,,,25149.0,2010,600,597,0,0,1,1,0,12.0,19.0,4.0,2010,2.0,1,8,2,8600,86001,1,36,39100,71,,1.0,,4,3,42,1.0,1,39,1,2.0,1,2,1,2,57,73,73,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,6.0,0.0,2,,,,,,,,,,,14737.2859,3552.3821,10,4,,,0,0,52985,2,1.0,,,,,,3642.9989,770.0,10.0,-1,,,,,,,25151.0,2011,612,597,0,0,1,1,0,12.0,1.0,4.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
963705077908092,1,1.0,1,4,2,8600,86001,1,1,21,36,39100,71,,1.0,,4,4,16,,1,35,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,10976.3044,2862.016,0,0,,,0,0,28608,3,,,,,,,2852.0341,,,-1,,,,,1.0,1.0,25150.0,2010,600,597,0,0,0,0,0,9.0,,,2010,2.0,1,8,2,8600,86001,1,36,39100,71,,1.0,,4,4,17,,1,36,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,11419.3616,3167.0334,0,0,,,0,0,52985,3,,,,,,,3003.3185,,,-1,,,,,1.0,1.0,25152.0,2011,612,597,0,0,0,0,0,10.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
969056969379580,1,1.0,7,4,2,8600,86001,1,1,21,36,13780,0,,1.0,,3,2,45,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1300.0,2.0,2.0,,,,13605.1289,3461.2439,0,0,1.0,,0,0,40338,1,,,,2.0,,,3437.3104,5170.0,4700.0,-1,,,,,,,25161.0,2010,600,597,0,0,0,0,0,16.0,16.0,22.0,2010,1.0,7,8,2,8600,86001,1,36,13780,0,,1.0,,3,2,46,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,1384.0,2.0,2.0,,,,12065.6288,3030.8249,0,0,1.0,,0,0,24713,1,,,,2.0,,,3091.0879,5170.0,4700.0,-1,,,,,,,25165.0,2011,612,597,0,0,0,0,0,16.0,16.0,22.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
976469070389303,1,1.0,1,4,2,8600,86001,1,1,21,36,28740,111,,1.0,,2,1,58,2.0,2,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,4.0,0.0,2,,,,,,,,,,,12717.0495,3244.973,0,0,,,0,0,40637,1,,,,,,3.0,3265.5706,8180.0,3130.0,-1,,,,,,,25162.0,2010,600,597,0,0,0,0,0,18.0,10.0,42.0,2010,1.0,1,8,2,8600,86001,1,36,28740,111,,1.0,,2,1,59,2.0,2,44,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,-4.0,,8.0,,,19.0,,,7.0,3.0,0.0,1,2.0,1.0,1.0,1500.0,275.0,1.0,,,,,12230.7075,2967.9007,0,0,1.0,1.0,0,0,44988,1,,,,,,3.0,3013.571,8180.0,3255.0,-1,,,,,,,25167.0,2011,612,597,0,0,0,0,0,18.0,10.0,42.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,1,0,1,recruitment
976469070389303,1,1.0,1,4,2,8600,86001,1,1,21,36,28740,111,,1.0,,2,3,65,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11457.2502,2913.679,0,0,,,0,0,40637,2,,,4.0,,,,2874.2121,,,-1,,,,,,,25163.0,2010,600,597,0,0,0,0,0,15.0,,,2010,1.0,1,8,2,8600,86001,1,36,28740,111,,1.0,,2,3,66,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11218.0267,2946.8494,0,0,,,0,0,44988,2,,,2.0,,,,2846.2657,,,-1,,,,,,,25168.0,2011,612,597,0,0,0,0,0,13.0,,,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,0,recruitment
996046974379820,1,1.0,1,4,2,8600,86001,1,1,21,36,46540,0,,1.0,,3,1,54,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,21.0,,,7.0,5.0,0.0,1,2.0,1.0,1.0,1700.0,442.3,2.0,2.0,,,,14649.1316,3690.7391,0,0,0.0,1.0,0,0,14283,1,,,,2.0,,,3705.5864,9160.0,4220.0,-1,,,,,,,25167.0,2010,600,597,0,0,0,0,0,16.0,14.0,49.0,2010,1.0,1,8,2,8600,86001,1,36,46540,0,,1.0,,3,1,55,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,21.0,,,7.0,5.0,0.0,1,2.0,2.0,2.0,,550.0,2.0,2.0,,,,11343.1744,2817.5911,0,0,0.0,,0,0,24965,1,,,,2.0,,,2908.2348,9160.0,4220.0,-1,,,,,,,25172.0,2011,612,597,0,0,0,0,0,16.0,14.0,49.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
996046974379820,1,1.0,1,4,2,8600,86001,1,1,21,36,46540,0,,1.0,,3,3,50,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,5.0,0.0,1,2.0,1.0,1.0,1800.0,942.3,1.0,,,,,14733.9479,3678.6857,0,0,0.0,1.0,0,0,14283,2,,,,2.0,,,3722.5044,8170.0,3130.0,-1,,,,,,,25168.0,2010,600,597,0,0,0,0,0,16.0,10.0,42.0,2010,1.0,1,8,2,8600,86001,1,36,46540,0,,1.0,,3,3,51,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,35.0,,35.0,,,,,,2.0,5.0,0.0,1,2.0,1.0,1.0,2800.0,1375.0,1.0,,,,,11565.005,2884.9895,0,0,1.0,1.0,0,0,24965,2,,,,2.0,,,2962.8333,8170.0,3255.0,-1,,,,,,,25173.0,2011,612,597,0,0,0,0,0,16.0,10.0,42.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
996046974379820,1,1.0,1,4,2,8600,86001,1,1,21,36,46540,0,,1.0,,3,4,20,,1,42,1,,4,1,3,7,2,57,57,57,1,0,0,2.0,2.0,4.0,5.0,,,,,,,,10.0,5.0,0.0,1,2.0,,1.0,930.0,46.5,2.0,2.0,1.0,1.0,2.0,14253.3997,3525.9601,0,0,0.0,0.0,0,0,14283,4,,,3.0,,,,3514.8572,8190.0,5860.0,-1,,,,,2.0,1.0,25169.0,2010,600,597,0,0,0,0,0,14.0,17.0,41.0,2010,1.0,1,8,2,8600,86001,1,36,46540,0,,1.0,,3,4,21,,1,40,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,20.0,,20.0,,,20.0,,,7.0,5.0,0.0,1,2.0,,1.0,960.0,192.0,2.0,2.0,1.0,1.0,2.0,14925.9237,3639.9235,0,0,0.0,0.0,0,0,24965,4,,,4.0,,,,3715.8224,8190.0,3320.0,-1,,,,,2.0,1.0,25174.0,2011,612,597,0,0,0,0,0,15.0,10.0,41.0,2011,MIS4_to_MIS8,new_york,0,2010-2011,0,0,1,recruitment
50929097247839,1,1.0,3,4,2,8600,86001,1,1,23,42,42540,0,1.0,1.0,,4,1,62,,1,40,1,,1,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1230.0,470.0,2.0,2.0,,,,10707.4109,2696.7078,0,0,0.0,0.0,0,0,15403,1,,,3.0,,,,2659.6224,5380.0,8740.0,-1,4.0,,,,2.0,,28498.0,2010,600,597,0,0,0,0,0,14.0,21.0,22.0,2010,1.0,3,8,2,8600,86001,1,42,42540,0,1.0,1.0,,4,1,63,,1,40,1,,1,1,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,48.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,1540.0,866.0,1.0,,,,,12791.9887,3210.5748,0,0,1.0,1.0,0,0,2292,1,,,3.0,,,,3147.8325,5170.0,520.0,-1,4.0,,,,2.0,,28471.0,2011,612,597,0,0,0,0,0,14.0,2.0,22.0,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,1,recruitment
50929097247839,1,1.0,3,4,2,8600,86001,1,1,23,42,42540,0,1.0,1.0,,4,6,85,,2,35,1,,2,1,4,4,2,57,57,163,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11320.5131,2843.6721,0,0,,,0,0,15403,2,,,,,,,2838.1532,,,-1,,,,,,,28499.0,2010,600,597,0,0,0,0,0,9.0,,,2010,1.0,3,8,2,8600,86001,1,42,42540,0,1.0,1.0,,4,6,85,,2,35,1,,1,4,4,2,57,57,163,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11458.013,2864.5404,0,0,,,0,0,2292,2,,,,,,,2889.5032,,,-1,,,,,,,28472.0,2011,612,597,0,0,0,0,0,9.0,,,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,0,recruitment
95344720929393,1,2.0,3,4,2,8600,86001,1,1,23,42,37980,101,1.0,1.0,,7,1,59,,1,39,2,,1,1,1,5,2,57,57,57,1,0,0,2.0,7.0,,,,,,7.0,,,,1.0,,,2,,,,,,,,,,,8770.2496,2266.3733,0,0,,,0,0,49606,1,1.0,,,,,,2278.8523,,,-1,3.0,4.0,,,,,28515.0,2010,600,597,0,0,0,0,0,12.0,,,2010,1.0,3,8,2,8600,86001,1,42,37980,101,1.0,1.0,,7,1,60,,1,39,2,,1,1,5,2,57,57,57,1,0,0,1.0,7.0,,,,,,2.0,,,,1.0,,,2,,,,,,,,,,,9208.5992,2345.6377,0,0,,,0,0,69729,1,1.0,,,,,,2391.7806,,,-1,,,,,,,28491.0,2011,612,597,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,0,recruitment
95344720929393,1,2.0,3,4,2,8600,86001,1,1,23,42,37980,101,1.0,1.0,,7,7,48,,1,39,2,,3,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,800.0,320.0,2.0,2.0,,,,10295.1002,2579.4696,0,0,1.0,1.0,0,42,49606,3,1.0,,,,,,2555.7976,8190.0,3920.0,-1,,,,,,,28516.0,2010,600,597,0,0,0,0,0,12.0,12.0,41.0,2010,1.0,3,8,2,8600,86001,1,42,37980,101,1.0,1.0,,7,7,49,,1,39,2,,1,4,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1505.0,602.0,2.0,2.0,,,,10844.3149,2757.175,0,0,1.0,1.0,0,42,69729,3,1.0,,,,,,2716.4655,8190.0,3730.0,-1,,,,,,,28492.0,2011,612,597,0,0,0,0,0,12.0,12.0,41.0,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,1,recruitment
95344720929393,1,2.0,3,4,2,8600,86001,1,1,23,42,37980,101,1.0,1.0,,7,7,61,,2,39,2,,2,1,4,7,2,57,57,57,1,0,0,1.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11683.6821,2829.2943,0,0,,,0,0,49606,2,1.0,,,,,,2825.4766,,,-1,,,,,,,28517.0,2010,600,597,0,0,0,0,0,12.0,,,2010,1.0,3,8,2,8600,86001,1,42,37980,101,1.0,1.0,,7,7,63,,2,39,2,,1,4,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12853.0583,3111.5531,0,0,,,0,0,69729,2,1.0,,,,,,3191.2933,,,-1,,,,,,,28493.0,2011,612,597,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,0,recruitment
95344720929393,1,2.0,3,4,2,8600,86001,1,1,23,42,37980,101,1.0,1.0,,7,8,20,,1,31,2,,4,1,4,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,15312.6536,3619.7615,0,0,,,0,0,49606,4,,,,,,,3827.507,,,-1,,,,,2.0,,28518.0,2010,600,597,0,0,0,0,0,0.0,,,2010,1.0,3,8,2,8600,86001,1,42,37980,101,1.0,1.0,,7,8,21,,1,31,2,,1,4,7,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,14214.228,3816.1174,0,0,,,0,0,69729,4,,,,,,,4016.3829,,,-1,,,,,2.0,,28494.0,2011,612,597,0,0,0,0,0,0.0,,,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,0,recruitment
229390433590974,1,1.0,6,4,2,8600,86001,1,1,23,42,37980,101,1.0,1.0,,7,2,52,,1,43,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,288.46,2.0,2.0,,,,9018.2105,2259.5409,0,0,0.0,,0,0,29690,1,,,,2.0,,,2238.8049,6380.0,5510.0,-1,,,,,,,28521.0,2010,600,597,0,0,0,0,0,16.0,17.0,23.0,2010,1.0,6,8,2,8600,86001,1,42,37980,101,1.0,1.0,,7,2,53,,1,43,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,230.76,2.0,2.0,,,,9199.1693,2338.8955,0,0,0.0,,0,0,63493,1,,,,2.0,,,2304.3619,6380.0,5510.0,-1,,,,,,,28500.0,2011,612,597,0,0,0,0,0,16.0,17.0,23.0,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,1,recruitment
270925096447499,1,2.0,4,4,2,8600,86001,1,1,23,42,10900,0,1.0,1.0,,4,1,69,,2,31,1,2.0,1,1,1,5,2,73,73,73,2,0,2,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11221.5319,2843.788,0,0,,,0,0,15392,1,,,,,,,2813.3377,,,-1,,,,,,,28529.0,2010,600,597,0,0,0,0,0,0.0,,,2010,2.0,4,8,2,8600,86001,1,42,10900,0,1.0,1.0,,4,1,70,,2,31,1,2.0,1,1,5,2,73,73,73,2,0,16,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11179.4372,2789.4856,0,0,,,0,0,37141,1,,,,,,,2819.2515,,,-1,,,,,,,28511.0,2011,612,597,0,0,0,0,0,0.0,,,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,0,recruitment
270925096447499,1,2.0,4,4,2,8600,86001,1,1,23,42,10900,0,1.0,1.0,,4,4,47,,1,39,1,2.0,2,1,3,7,2,57,73,73,1,0,0,1.0,4.0,,,,,,,,16.0,2.0,11.0,4.0,0.0,2,,,,,,,,,,,14688.772,3657.0686,0,0,,,0,0,15392,2,1.0,,,,,,3800.2018,3490.0,7720.0,-1,,,,,1.0,,28530.0,2010,600,597,0,0,0,0,0,12.0,21.0,9.0,2010,2.0,4,8,2,8600,86001,1,42,10900,0,1.0,1.0,,4,4,48,,1,39,1,2.0,1,3,7,2,57,73,73,1,0,0,1.0,7.0,,,,,,10.0,,,,1.0,,,2,,,,,,,,,,,11273.7933,2900.639,0,0,,,0,0,37141,2,1.0,,,,,,2861.9325,,,-1,,,,,1.0,,28512.0,2011,612,597,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,1,recruitment
299650429740974,1,3.0,1,4,2,8600,86001,1,1,23,42,10900,0,1.0,1.0,,4,1,54,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,7.0,,,,,,2.0,,,,1.0,,,2,,,,,,,,,,,11548.7154,3010.3865,4,1,,,0,0,29587,1,1.0,,,,,,2965.5578,,,-1,,,,,,,28542.0,2010,600,597,0,0,0,1,0,12.0,,,2010,1.0,1,8,2,8600,86001,1,42,10900,0,1.0,1.0,,4,1,55,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,1.0,22.0,,,1.0,,,3.0,4.0,0.0,1,2.0,,1.0,1469.0,514.15,2.0,2.0,,,,11747.416,2928.0188,0,0,1.0,1.0,0,42,25910,1,1.0,,,,,,2894.491,4970.0,4720.0,-1,,,,,,,28519.0,2011,612,597,0,0,0,0,0,12.0,16.0,22.0,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,0,recruitment
299650429740974,1,3.0,1,4,2,8600,86001,1,1,23,42,10900,0,1.0,1.0,,4,3,58,1.0,1,39,2,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1153.0,2.0,2.0,,,,8568.9436,2258.4489,4,1,1.0,,0,42,29587,2,2.0,5.0,,,,,2237.7229,8270.0,3500.0,-1,,,,,,,28543.0,2010,600,597,0,0,0,1,0,9.0,10.0,42.0,2010,1.0,1,8,2,8600,86001,1,42,10900,0,1.0,1.0,,4,3,59,1.0,1,39,2,,1,2,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,10198.5489,2455.7675,0,0,,,0,0,25910,2,2.0,5.0,,,,,2504.0768,,,-1,,,,,,,28520.0,2011,612,597,0,0,0,0,0,9.0,,,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,1,recruitment
299650429740974,1,3.0,1,4,2,8600,86001,1,1,23,42,10900,0,1.0,1.0,,4,4,17,,2,37,6,,3,1,3,7,2,57,57,57,1,0,0,1.0,1.0,,15.0,,15.0,,,14.0,,,6.0,4.0,0.0,1,2.0,,1.0,725.0,108.75,2.0,2.0,2.0,,,20415.5581,5700.8848,0,0,1.0,1.0,0,42,29587,3,,,,,,,5390.5381,8680.0,4110.0,-1,,,,,1.0,1.0,28544.0,2010,600,597,0,0,0,0,0,11.0,13.0,46.0,2010,1.0,1,8,2,8600,86001,1,42,10900,0,1.0,1.0,,4,4,18,,2,39,6,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12565.3071,3199.8898,0,0,,,0,0,25910,3,1.0,,,,,,3185.6923,,,-1,,,,,1.0,1.0,28521.0,2011,612,597,0,0,0,0,0,12.0,,,2011,MIS4_to_MIS8,pennsylvania,0,2010-2011,0,0,1,recruitment
