hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,state_t,stfips_t,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,stfips_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,pair,stayed_public,moved_private,moved_self_employed,not_employed_t1,retired_t1,exited_public,switched_class94,analytic_sample
571486038907498,2,1.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,1,52,2.0,2,43,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,6.0,32.0,,,6.0,,,4.0,2.0,0.0,1,1.0,2.0,2.0,,961.53,1.0,,2.0,,,15800.6602,3680.7502,0,0,0.0,,0,0,21185,1,,,,1.0,1.0,,3614.796,8290.0,2160.0,-1,,,,,,,48804.0,2014,649,646,0,0,0,0,0,18.0,7.0,42.0,2014,1.0,1,8,2,9200,92001,1,17,16980,0,1.0,1.0,1.0,7,1,53,2.0,2,43,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,2.0,,,15694.4184,3797.578,0,0,0.0,,0,0,56042,1,,,,,,,3782.9826,9470.0,2160.0,-1,,,,,,,50553.0,2015,661,646,0,0,0,0,0,,7.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
571608078909997,2,1.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,3.0,7,1,41,2.0,1,40,2,,1,1,1,1,2,57,57,57,1,0,0,1.0,4.0,,,,,,,,119.0,5.0,11.0,3.0,0.0,2,,,,,,,,1.0,2.0,2.0,18925.0323,4030.3077,3,3,,,0,0,8147,1,,,4.0,,,,4111.7759,7870.0,1550.0,-1,2.0,,,,,,48806.0,2014,649,646,0,0,1,0,0,15.0,4.0,40.0,2014,1.0,1,8,2,9200,92001,1,17,16980,0,1.0,1.0,3.0,7,1,42,2.0,1,40,2,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,519.23,1.0,,2.0,,,16309.7277,3885.7363,3,3,0.0,,0,0,68168,1,,,4.0,,,,3847.2681,8190.0,5250.0,-1,2.0,,,,,,50555.0,2015,661,646,0,0,1,0,0,15.0,17.0,41.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,True,1
943057686188840,2,1.0,6,4,2,9200,92001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,2,39,,1,39,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,2000.0,700.0,1.0,,2.0,,,16186.8376,4072.1919,0,0,0.0,0.0,0,0,21175,1,1.0,,,,,,4086.9918,7860.0,310.0,-1,,,,,,,48930.0,2014,649,646,0,0,0,0,0,12.0,1.0,40.0,2014,1.0,6,8,2,9200,92001,1,17,16980,0,1.0,1.0,1.0,7,2,40,,1,39,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,2.0,,,16309.7277,3885.7363,0,0,1.0,1.0,0,0,19853,1,1.0,,,,,,3847.2681,7860.0,4010.0,-1,,,,,,,50667.0,2015,661,646,0,0,0,0,0,12.0,13.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
108909851797577,2,1.0,6,4,2,9200,92001,1,1,33.0,17,16980,0,2.0,1.0,,7,2,51,,1,45,2,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1730.76,2.0,2.0,2.0,,,12009.1241,2862.5798,0,0,0.0,,0,0,42492,1,,,,,,,2876.4452,9380.0,800.0,-1,,,,,,,49033.0,2014,649,646,0,0,0,0,0,18.0,2.0,51.0,2014,1.0,6,8,2,9200,92001,1,17,16980,0,2.0,1.0,,7,2,52,,1,45,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1057.0,2.0,2.0,2.0,,,12571.6703,2795.9365,0,0,1.0,,0,42,40934,1,,,,,,,2843.909,9380.0,800.0,-1,,,,,,,50801.0,2015,661,646,0,0,0,0,0,18.0,2.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,True,1
171909008802693,2,4.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,2.0,1.0,,7,4,33,4.0,1,39,1,,3,2,1,1,2,150,150,150,4,0,14,2.0,1.0,,40.0,,40.0,,,,,,2.0,1.0,0.0,1,2.0,,1.0,1500.0,600.0,2.0,2.0,2.0,,,11882.7083,2923.7684,6,2,0.0,0.0,0,0,49570,3,1.0,,,,,,2973.653,6370.0,5550.0,-1,,,,,1.0,1.0,49058.0,2014,649,646,1,0,1,0,1,12.0,17.0,23.0,2014,3.0,1,8,2,9200,92001,1,17,16980,0,2.0,1.0,,7,4,34,4.0,1,40,1,,2,1,1,2,150,150,150,4,0,14,1.0,1.0,,45.0,,45.0,,,,,,2.0,1.0,0.0,1,1.0,,1.0,2013.0,956.2,2.0,1.0,2.0,,,13075.0086,3212.0796,6,2,0.0,0.0,0,0,31299,3,,,2.0,,,,3261.8786,6370.0,5550.0,-1,,,,,1.0,1.0,50836.0,2015,661,646,1,0,1,0,1,13.0,17.0,23.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
220672099018389,2,1.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,2.0,1.0,,7,1,37,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,4.0,2.0,,,4.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,1634.61,1.0,,2.0,,,11720.0142,2958.6668,2,1,0.0,,0,0,61596,1,,,,,,3.0,2961.7154,7860.0,2310.0,-1,,,,,,,49135.0,2014,649,646,0,1,0,0,1,18.0,8.0,40.0,2014,1.0,1,8,2,9200,92001,1,17,16980,0,2.0,1.0,,7,1,38,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,41.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1730.76,1.0,,2.0,,,13302.324,3253.4935,3,1,0.0,,0,0,56074,1,,,,,,,3281.0352,7860.0,2310.0,-1,,,,,,,50885.0,2015,661,646,0,0,1,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
471063048907697,2,1.0,1,4,2,9200,92001,1,1,33.0,17,41180,119,2.0,1.0,,6,1,33,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,5.0,23.0,,,5.0,,,4.0,3.0,0.0,1,2.0,,1.0,1657.0,662.8,1.0,,2.0,,,12190.5737,2999.5194,2,1,0.0,0.0,0,0,18016,1,,,,2.0,,,3050.6964,9370.0,5940.0,3600,,,,,,,49209.0,2014,649,646,0,1,0,0,1,16.0,17.0,51.0,2014,1.0,1,8,2,9200,92001,1,17,41180,119,2.0,1.0,,6,1,34,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,4.0,32.0,,,4.0,,,4.0,3.0,0.0,1,2.0,,1.0,1741.0,696.4,1.0,,2.0,,,13075.0086,3212.0796,2,1,0.0,0.0,0,0,4541,1,,,,,,,3261.8786,9370.0,5940.0,4650,,,,,,,50933.0,2015,661,646,0,1,0,0,1,,17.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
486190479700736,2,2.0,1,4,2,9200,92001,1,1,33.0,17,41180,119,2.0,1.0,,6,3,53,1.0,2,39,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,48.0,,48.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1076.92,2.0,1.0,2.0,,,11764.4563,2924.8857,4,1,0.0,,0,0,68010,2,1.0,,,,,,2916.6095,6370.0,430.0,-1,,,,,,,49224.0,2014,649,646,0,0,0,1,0,12.0,1.0,23.0,2014,2.0,1,8,2,9200,92001,1,17,41180,119,2.0,1.0,,6,3,54,1.0,2,39,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,48.0,,48.0,,,,,,2.0,1.0,0.0,1,2.0,2.0,2.0,,1115.38,2.0,2.0,2.0,,,10938.7371,2709.9062,4,1,0.0,,0,0,20069,2,1.0,,,,,,2716.5189,6370.0,430.0,-1,,,,,,,50944.0,2015,661,646,0,0,0,1,0,12.0,1.0,23.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
608906041793477,2,1.0,1,4,2,9200,92001,1,1,33.0,17,41180,119,2.0,1.0,,6,1,49,2.0,1,42,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,45.0,,46.0,,,,,,2.0,3.0,0.0,1,1.0,1.0,1.0,3200.0,1442.3,1.0,,2.0,,,11484.9854,2892.001,0,0,0.0,0.0,0,0,18017,1,,,3.0,,,,2892.381,9470.0,3850.0,-1,,,,,,,49273.0,2014,649,646,0,0,0,0,0,14.0,12.0,51.0,2014,1.0,1,8,2,9200,92001,1,17,41180,119,2.0,1.0,,6,1,50,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,42.0,,47.0,,,,,,2.0,3.0,0.0,1,2.0,1.0,1.0,3500.0,1700.0,1.0,,2.0,,,11942.0998,2918.5621,0,0,0.0,0.0,0,0,20067,1,,,3.0,,,,2947.6302,9470.0,3850.0,-1,,,,,,,50975.0,2015,661,646,0,0,0,0,0,14.0,12.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
769920028230981,2,2.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,2.0,1.0,,7,1,32,2.0,1,40,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,4.0,24.0,,,4.0,,,4.0,3.0,0.0,1,2.0,,1.0,1950.0,780.0,2.0,2.0,2.0,,,11882.7083,2923.7684,3,1,0.0,0.0,0,0,21224,1,,,2.0,,,,2973.653,8570.0,4250.0,-1,,,,,,,49334.0,2014,649,646,0,0,1,0,0,13.0,14.0,44.0,2014,1.0,1,8,2,9200,92001,1,17,16980,0,2.0,1.0,,7,1,33,2.0,1,42,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1890.0,756.0,2.0,2.0,2.0,,,13075.0086,3212.0796,3,1,0.0,0.0,0,0,31364,1,,,3.0,,,,3261.8786,8590.0,4250.0,-1,,,,,,,51029.0,2015,661,646,0,0,1,0,0,14.0,14.0,44.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
914087845189180,2,2.0,1,4,2,9200,92001,1,1,33.0,17,16980,0,2.0,1.0,,7,3,70,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,7.0,,35.0,,,21.0,,,9.0,2.0,0.0,1,2.0,2.0,2.0,,112.0,2.0,2.0,,,,11690.485,2761.8378,0,0,0.0,,0,0,28408,2,,,,2.0,,,2738.5849,7860.0,2310.0,-1,,,,,,,49438.0,2014,649,646,0,0,0,0,0,16.0,8.0,40.0,2014,2.0,1,8,2,9200,92001,1,17,16980,0,2.0,1.0,,7,3,71,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,2.0,14.0,-4.0,,,,,,,,10.0,3.0,0.0,1,2.0,2.0,2.0,,1153.0,2.0,2.0,,,,10236.5084,2581.3819,0,0,1.0,,0,0,19986,2,,,,,,,2515.6491,7860.0,2310.0,-1,,,,,,,51120.0,2015,661,646,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,True,1
971057389188530,2,2.0,6,4,2,9200,92001,1,1,33.0,17,16980,0,2.0,1.0,,7,2,54,,1,40,2,,1,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1150.0,1.0,,2.0,,,12009.1241,2862.5798,0,0,0.0,,0,0,8029,1,,,2.0,,,,2876.4452,6180.0,9120.0,-1,,,,,,,49462.0,2014,649,646,0,0,0,0,0,13.0,22.0,23.0,2014,1.0,6,8,2,9200,92001,1,17,16980,0,2.0,1.0,,7,2,55,,1,40,2,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1269.23,1.0,,,,,15797.8875,3336.4212,0,0,0.0,,0,0,31300,1,,,2.0,,,,3393.6672,6180.0,9120.0,-1,,,,,,,51134.0,2015,661,646,0,0,0,0,0,13.0,22.0,23.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
971057389188530,2,2.0,6,4,2,9200,92001,1,1,33.0,17,16980,0,2.0,1.0,,7,14,56,,2,44,2,,2,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,30.0,,30.0,,,22.0,,,7.0,3.0,0.0,1,2.0,2.0,2.0,,1350.0,1.0,,,,,12315.3558,2993.7854,0,0,0.0,,0,0,8029,2,,,,,,2.0,2940.1407,7860.0,2310.0,-1,,,,,,,49463.0,2014,649,646,0,0,0,0,0,18.0,8.0,40.0,2014,1.0,6,8,2,9200,92001,1,17,16980,0,2.0,1.0,,7,14,57,,2,44,2,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1346.15,1.0,,,,,12498.6645,3123.1359,0,0,0.0,,0,0,31300,2,,,,,,,3111.1327,7860.0,2310.0,-1,,,,,,,51135.0,2015,661,646,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
671139098909091,2,1.0,1,4,2,9200,92001,1,1,33.0,17,28100,91,,1.0,,2,3,41,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,13.0,32.0,,,13.0,,,4.0,2.0,0.0,1,2.0,2.0,2.0,,638.0,1.0,,2.0,,,12929.8893,3227.2645,3,2,0.0,,0,0,42473,2,,,,2.0,,,3222.8537,7860.0,2310.0,-1,,,,,,,49702.0,2014,649,646,0,0,1,0,0,16.0,8.0,40.0,2014,2.0,1,8,2,9200,92001,1,17,28100,91,,1.0,,2,3,43,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,35.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,865.38,1.0,,2.0,,,12825.9502,3037.9316,3,2,0.0,,0,0,40925,2,,,,,,,3040.2627,7860.0,2310.0,-1,,,,,,,51343.0,2015,661,646,0,0,1,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
971449048909596,2,1.0,1,4,2,9200,92001,1,1,33.0,17,14060,113,,1.0,,2,1,30,2.0,1,46,4,,1,1,1,1,2,217,217,217,4,0,9,1.0,1.0,,60.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1861.11,2.0,2.0,2.0,,,16391.9582,4106.3735,11,3,0.0,,0,0,4290,1,,,,,,,4102.0947,7870.0,2200.0,-1,,,,,,,49743.0,2014,649,646,1,1,1,0,1,18.0,8.0,40.0,2014,1.0,1,8,2,9200,92001,1,17,14060,113,,1.0,,2,1,31,2.0,1,46,4,,1,1,1,2,217,217,217,4,0,9,1.0,1.0,,60.0,,60.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1384.61,2.0,2.0,1.0,2.0,2.0,21754.6604,5304.4884,11,3,0.0,,0,0,4533,1,,,,,,,5427.2286,7870.0,2200.0,-1,,,,,,,51399.0,2015,661,646,1,1,1,0,1,18.0,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
31691170970980,3,1.0,3,4,2,9300,93001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,1,46,,1,39,2,,1,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,400.0,2.0,2.0,2.0,,,11562.3267,2981.9128,4,1,1.0,,43,42,75037,1,1.0,,,,,,2941.7041,9470.0,3850.0,-1,,,,,,,86499.0,2014,650,647,0,0,0,1,0,12.0,12.0,51.0,2014,1.0,3,8,2,9300,93001,1,17,16980,0,1.0,1.0,1.0,7,1,47,,1,39,2,,1,1,5,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,,1.0,1000.0,400.0,2.0,2.0,2.0,,,13673.5197,3747.3533,4,1,1.0,1.0,43,42,38343,1,1.0,,,,,,3669.329,9470.0,3850.0,-1,,,,,,,88115.0,2015,662,647,0,0,0,1,0,12.0,12.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
92311170928383,3,1.0,1,4,2,9300,93001,1,1,33.0,17,16980,0,1.0,1.0,,7,1,46,2.0,1,44,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,800.0,1.0,,2.0,,,11239.6723,2717.5457,2,1,0.0,,0,0,18323,1,,,,,,3.0,2718.4182,7870.0,2200.0,-1,,,,,,,86533.0,2014,650,647,0,1,0,0,1,18.0,8.0,40.0,2014,1.0,1,8,2,9300,93001,1,17,16980,0,1.0,1.0,,7,1,48,2.0,1,44,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,769.23,1.0,,2.0,,,11622.2234,2867.2431,3,1,0.0,,0,0,5980,1,,,,,,,2828.9824,7870.0,2200.0,-1,,,,,,,88140.0,2015,662,647,0,0,1,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
110709987835808,3,1.0,6,4,2,9300,93001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,2,22,,1,43,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,192.3,2.0,2.0,1.0,1.0,2.0,13564.1541,3441.3624,0,0,0.0,,0,0,48680,1,,,,1.0,1.0,,3434.2595,7860.0,2540.0,-1,,,,,,,86551.0,2014,650,647,0,0,0,0,0,18.0,8.0,40.0,2014,2.0,6,8,2,9300,93001,1,17,16980,0,1.0,1.0,1.0,7,2,23,,1,43,1,,0,0,7,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,646.0,1.0,,2.0,,,16553.2038,4182.1726,0,0,1.0,,0,0,45849,1,,,,,,,4151.3486,7860.0,2310.0,-1,,,,,,,88159.0,2015,662,647,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,False,True,False,False,False,True,True,1
190473096311739,3,1.0,1,4,2,9300,93001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,1,33,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,600.0,1.0,,2.0,,,11041.9376,2687.3558,1,1,0.0,,0,0,18327,1,,,4.0,,,,2721.678,7860.0,2540.0,-1,,,,,,,86560.0,2014,650,647,1,0,0,0,1,15.0,8.0,40.0,2014,1.0,1,8,2,9300,93001,1,17,16980,0,1.0,1.0,1.0,7,1,34,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,600.0,1.0,,2.0,,,15133.466,3699.0669,1,1,0.0,,0,0,17160,1,,,4.0,,,,3707.5126,7860.0,2540.0,-1,,,,,,,88181.0,2015,662,647,1,0,0,0,1,15.0,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
197931805088780,3,1.0,7,4,2,9300,93001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,2,27,,2,43,1,,1,0,0,7,2,57,57,57,1,0,0,,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,1.0,,1.0,2500.0,1000.0,1.0,,2.0,,,10855.1774,2643.4542,0,0,1.0,1.0,0,41,75041,1,,,,1.0,1.0,,2675.6443,7860.0,2310.0,-1,,,,,,,86577.0,2014,650,647,0,0,0,0,0,18.0,8.0,40.0,2014,1.0,7,8,2,9300,93001,1,17,16980,0,1.0,1.0,1.0,7,2,28,,2,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,12511.8527,3180.9638,0,0,,,0,0,5984,1,,,,,,,3138.0016,,,-1,,,,,,,88191.0,2015,662,647,0,0,0,0,0,,,,2015,MIS4_to_MIS8,2014-2015,False,False,False,True,False,True,True,1
413197438700072,3,2.0,1,4,2,9300,93001,1,1,33.0,17,16980,0,1.0,1.0,,7,3,39,1.0,2,46,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,769.23,1.0,,2.0,,,9616.3484,2387.0122,5,2,0.0,,0,0,40784,2,,,,,,,2373.5373,7860.0,2320.0,-1,,,,,,,86644.0,2014,650,647,1,1,0,0,1,18.0,8.0,40.0,2014,1.0,1,8,2,9300,93001,1,17,16980,0,1.0,1.0,,7,3,41,1.0,2,46,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,800.0,1.0,,2.0,,,12306.9984,3154.0637,2,2,1.0,,0,0,38337,2,,,,,,,3112.9863,7860.0,2310.0,-1,,,,,,,88238.0,2015,662,647,0,1,0,0,1,18.0,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
818193579700088,3,1.0,1,4,2,9300,93001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,3,58,1.0,2,44,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,6.0,,,,,,,,,,1.0,3.0,0.0,2,,,,,,,,,,,12937.9156,3237.824,0,0,,,0,0,15330,2,,,,,,2.0,3295.8577,7860.0,2320.0,-1,,,,,,,86745.0,2014,650,647,0,0,0,0,0,18.0,8.0,40.0,2014,1.0,1,8,2,9300,93001,1,17,16980,0,1.0,1.0,1.0,7,3,58,1.0,2,44,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1000.0,1.0,,,,,11887.1528,3046.7432,0,0,1.0,,0,0,55237,2,,,,,,,3023.1492,7860.0,2320.0,-1,,,,,,,88319.0,2015,662,647,0,0,0,0,0,,8.0,40.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,False,1
935037744119350,3,1.0,1,4,2,9300,93001,1,1,33.0,17,16980,0,1.0,1.0,1.0,7,1,44,2.0,1,43,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,2.0,0.0,1,2.0,2.0,2.0,,1550.0,2.0,2.0,2.0,,,12230.4717,3116.8801,0,0,0.0,,0,0,40797,1,,,,2.0,,,3118.7907,9370.0,2825.0,-1,,,,,,,86762.0,2014,650,647,0,0,0,0,0,16.0,9.0,51.0,2014,2.0,1,8,2,9300,93001,1,17,16980,0,1.0,1.0,1.0,7,1,45,2.0,1,43,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,1923.07,1.0,,2.0,,,11622.2234,2867.2431,0,0,0.0,,0,0,66255,1,,,,,,,2828.9824,9370.0,2825.0,-1,,,,,,,88334.0,2015,662,647,0,0,0,0,0,,9.0,51.0,2015,MIS4_to_MIS8,2014-2015,True,False,False,False,False,False,True,1
