hhid,intmonth,hurespli_t,hrhtype_t,minsamp_x,hrlonglk_t,hrsample_t,hrhhid2_t,serial_t,hhnum,stfips,cbsafips_t,county_t,centcity_t,smsastat_t,icntcity_t,smsa04_t,relref95_t,age_t,spouse_t,sex_t,grade92_t,race_t,ethnic_t,lineno,famnum_t,pfamrel_t,marital_t,prpertyp_t,penatvty_t,pemntvty_t,pefntvty_t,prcitshp_t,prcitflg_t,peinusyr_t,selfproxy_t,lfsr94_t,absent94_t,uhourse_t,reason94_t,hourslw_t,laydur_t,dwrsn_t,why3594_t,prunedur_t,untype_t,ftpt94_t,class94_t,agri_t,eligible_t,otc_t,ernpdh2_t,paidhre_t,earnhre_t,earnwke_t,unionmme_t,unioncov_t,schenr_t,studftpt_t,schlvl_t,earnwt_t,weight_t,chldpres_t,ownchild_t,i25d_t,i25c_t,i25a_t,i25b_t,qstnum_t,occurnum_t,ged_t,gedhigr_t,yrcoll_t,grprof_t,gr6cor_t,ms123_t,cmpwgt_t,ind02_t,occ2012_t,occ002_t,vet1_t,vet2_t,vet3_t,vet4_t,linedad_t,linemom_t,recnum_t,year_t,ym_file_t,ym_t,ch02_t,ch35_t,ch613_t,ch1417_t,ch05_t,ihigrdc_t,docc00_t,dind02_t,year_file_x,hurespli_t1,hrhtype_t1,minsamp_y,hrlonglk_t1,hrsample_t1,hrhhid2_t1,serial_t1,cbsafips_t1,county_t1,centcity_t1,smsastat_t1,icntcity_t1,smsa04_t1,relref95_t1,age_t1,spouse_t1,sex_t1,grade92_t1,race_t1,ethnic_t1,famnum_t1,pfamrel_t1,marital_t1,prpertyp_t1,penatvty_t1,pemntvty_t1,pefntvty_t1,prcitshp_t1,prcitflg_t1,peinusyr_t1,selfproxy_t1,lfsr94_t1,absent94_t1,uhourse_t1,reason94_t1,hourslw_t1,laydur_t1,dwrsn_t1,why3594_t1,prunedur_t1,untype_t1,ftpt94_t1,class94_t1,agri_t1,eligible_t1,otc_t1,ernpdh2_t1,paidhre_t1,earnhre_t1,earnwke_t1,unionmme_t1,unioncov_t1,schenr_t1,studftpt_t1,schlvl_t1,earnwt_t1,weight_t1,chldpres_t1,ownchild_t1,i25d_t1,i25c_t1,i25a_t1,i25b_t1,qstnum_t1,occurnum_t1,ged_t1,gedhigr_t1,yrcoll_t1,grprof_t1,gr6cor_t1,ms123_t1,cmpwgt_t1,ind02_t1,occ2012_t1,occ002_t1,vet1_t1,vet2_t1,vet3_t1,vet4_t1,linedad_t1,linemom_t1,recnum_t1,year_t1,ym_file_t1,ym_t1,ch02_t1,ch35_t1,ch613_t1,ch1417_t1,ch05_t1,ihigrdc_t1,docc00_t1,dind02_t1,year_file_y,pair_type,state,illinois,pair,joined_state_local,from_federal,from_private,analytic_sample
18066555305311,5,1.0,1,4,2,501,5011,1,1,36,35620,59,2.0,1.0,,7,3,54,1.0,1,43,1,7.0,2,1,2,1,2,364,364,364,4,0,4,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,2.0,,,16272.2031,4179.7129,3,1,,,0,0,49713,2,,,,,,,4279.3512,,,-1,,,,,,,174658.0,2016,676,673,0,0,1,0,0,,,,2016,1.0,1,8,2,501,5011,1,35620,59,2.0,1.0,,7,3,55,1.0,1,44,1,7.0,1,2,1,2,364,364,364,4,0,4,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,15130.8024,3789.1315,3,1,,,0,0,955,2,,,,,,,3774.5071,,,-1,,,,,,,173910.0,2017,688,673,0,0,1,0,0,,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
27076978301091,5,1.0,1,4,2,501,5011,1,1,36,10580,0,2.0,1.0,,4,1,61,2.0,2,40,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12394.0732,3215.4574,4,1,,,0,0,2325,1,,,2.0,,,,3118.6704,,,-1,,,,,,,174665.0,2016,676,673,0,0,0,1,0,13.0,,,2016,1.0,1,8,2,501,5011,1,10580,0,2.0,1.0,,4,1,62,2.0,2,40,1,,1,1,1,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12150.8344,3018.0181,0,0,,,0,0,3196,1,,,2.0,,,,3016.1087,,,-1,,,,,,,173921.0,2017,688,673,0,0,0,0,0,13.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
27076978301091,5,1.0,1,4,2,501,5011,1,1,36,10580,0,2.0,1.0,,4,3,61,1.0,1,40,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,1.0,0.0,2,,,,,,,,,,,12286.3763,3163.9542,4,1,,,0,0,2325,2,,,2.0,,,,3098.9063,6080.0,6200.0,-1,,,,,,,174666.0,2016,676,673,0,0,0,1,0,13.0,19.0,23.0,2016,1.0,1,8,2,501,5011,1,10580,0,2.0,1.0,,4,3,61,1.0,1,40,1,,1,2,1,2,57,57,57,1,0,0,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14471.979,3559.6079,0,0,,,0,0,3196,2,,,2.0,,,,3548.4183,,,-1,,,,,,,173922.0,2017,688,673,0,0,0,0,0,13.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,1,0,recruitment
27076978301091,5,1.0,1,4,2,501,5011,1,1,36,10580,0,2.0,1.0,,4,4,17,,1,36,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,12.0,,12.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,850.0,102.0,2.0,2.0,1.0,1.0,1.0,18455.2934,4514.6472,0,0,0.0,0.0,0,0,2325,3,,,,,,,4688.8639,8590.0,4250.0,-1,,,,,1.0,1.0,174667.0,2016,676,673,0,0,0,0,0,10.0,14.0,44.0,2016,1.0,1,8,2,501,5011,1,10580,0,2.0,1.0,,4,4,18,,1,37,1,,1,3,7,2,57,57,57,1,0,0,2.0,1.0,,15.0,,15.0,,,20.0,,,7.0,4.0,0.0,1,2.0,,1.0,900.0,135.0,2.0,2.0,1.0,1.0,1.0,16895.1542,4149.0408,0,0,0.0,0.0,0,0,3196,3,,,,,,,4313.5018,8590.0,4250.0,-1,,,,,1.0,1.0,173923.0,2017,688,673,0,0,0,0,0,11.0,14.0,44.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610104488318,5,1.0,1,4,2,501,5011,1,1,36,45060,0,2.0,1.0,,4,1,52,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,525.0,2.0,2.0,2.0,,,13497.081,3292.0246,0,0,0.0,,0,0,62608,1,1.0,,,,,,3363.7292,6170.0,5000.0,-1,,,,,,,174676.0,2016,676,673,0,0,0,0,0,12.0,17.0,23.0,2016,1.0,1,8,2,501,5011,1,45060,0,2.0,1.0,,4,1,53,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,525.0,2.0,2.0,2.0,,,13251.3586,3268.4995,0,0,0.0,,0,0,59496,1,1.0,,,,,,3274.5139,6190.0,5700.0,-1,,,,,,,173924.0,2017,688,673,0,0,0,0,0,12.0,17.0,23.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610208651680,5,1.0,1,4,2,501,5011,1,1,36,35620,0,2.0,1.0,,7,1,44,2.0,1,43,1,,1,1,1,1,2,57,501,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,16681.7345,4078.3757,8,2,,,0,0,65874,1,,,,,,,4158.4313,7380.0,430.0,-1,,,,,,,174697.0,2016,676,673,0,1,1,0,1,,1.0,36.0,2016,1.0,1,8,2,501,5011,1,35620,0,2.0,1.0,,7,1,45,2.0,1,43,1,,1,1,1,2,57,501,57,1,0,0,1.0,1.0,,45.0,,45.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,12974.2436,3269.6243,3,2,,,0,0,26320,1,,,,,,,3275.1084,7390.0,710.0,-1,,,,,,,173927.0,2017,688,673,0,0,1,0,0,,2.0,36.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610208651680,5,1.0,1,4,2,501,5011,1,1,36,35620,0,2.0,1.0,,7,3,43,1.0,2,43,1,,2,1,2,1,2,139,139,139,5,0,11,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,2.0,13743.7149,3606.2646,8,2,,,0,0,65874,2,,,,,,,3450.0931,,,-1,,,,,,,174698.0,2016,676,673,0,1,1,0,1,,,,2016,1.0,1,8,2,501,5011,1,35620,0,2.0,1.0,,7,3,43,1.0,2,43,1,,1,2,1,2,139,139,139,5,0,11,2.0,1.0,,40.0,,40.0,,,,,,2.0,3.0,0.0,1,2.0,2.0,2.0,,400.0,2.0,2.0,1.0,1.0,2.0,13113.9749,3314.8783,3,2,0.0,,0,0,26320,2,,,,,,,3302.5212,7860.0,2310.0,-1,,,,,,,173928.0,2017,688,673,0,0,1,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,1,0,0,recruitment
30610228593952,5,1.0,7,4,2,501,5011,1,1,36,35620,71,2.0,1.0,,7,2,85,,2,32,1,,1,0,0,4,2,120,120,120,4,0,3,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12022.7454,3102.3392,0,0,,,0,0,15563,1,,,,,,,3025.2347,,,-1,,,,,,,174703.0,2016,676,673,0,0,0,0,0,2.5,,,2016,3.0,7,8,2,501,5011,1,35620,71,2.0,1.0,,7,2,85,,2,32,1,,0,0,4,2,120,120,120,4,0,3,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12739.1529,3180.5358,0,0,,,0,0,59491,1,,,,,,,3162.1426,,,-1,,,,,,,173932.0,2017,688,673,0,0,0,0,0,2.5,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
30610330465755,5,1.0,1,4,2,501,5011,1,1,36,10580,0,2.0,1.0,,4,1,52,2.0,2,39,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,15.0,,15.0,,,21.0,,,7.0,7.0,0.0,2,,,,,,,,2.0,,,13778.3359,3292.0246,0,0,,,0,0,15184,1,1.0,,,,,,3363.7292,8470.0,4600.0,-1,,,,,,,174717.0,2016,676,673,0,0,0,0,0,12.0,15.0,43.0,2016,1.0,1,8,2,501,5011,1,10580,0,2.0,1.0,,4,1,53,2.0,2,39,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,16.0,,16.0,,,18.0,,,7.0,7.0,0.0,2,,,,,,,,2.0,,,13371.5922,3268.4995,0,0,,,0,0,15043,1,1.0,,,,,,3274.5139,8470.0,4600.0,-1,,,,,,,173934.0,2017,688,673,0,0,0,0,0,12.0,15.0,43.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610398536510,5,1.0,7,4,2,501,5011,1,1,36,45060,67,2.0,1.0,,4,2,52,,2,44,1,,1,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,-4.0,,50.0,,,,,,2.0,4.0,0.0,1,1.0,2.0,2.0,,769.0,2.0,2.0,2.0,,,13497.081,3292.0246,0,0,1.0,,0,42,62602,1,,,,,,,3363.7292,7460.0,4965.0,-1,,,,,,,174719.0,2016,676,673,0,0,0,0,0,,16.0,36.0,2016,1.0,7,8,2,501,5011,1,45060,67,2.0,1.0,,4,2,53,,2,44,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1826.0,2.0,1.0,2.0,,,13251.3586,3268.4995,0,0,1.0,,0,42,9881,1,,,,,,,3274.5139,4380.0,4850.0,-1,,,,,,,173939.0,2017,688,673,0,0,0,0,0,,16.0,21.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610507581620,5,1.0,1,4,2,501,5011,1,1,36,35620,119,2.0,1.0,,7,1,49,2.0,2,45,1,,1,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1346.15,2.0,2.0,2.0,,,12792.8063,3149.7937,10,2,0.0,,0,0,62670,1,,,,,,,3188.2105,7860.0,2320.0,-1,,,,,,,174725.0,2016,676,673,0,0,1,1,0,18.0,8.0,40.0,2016,1.0,1,8,2,501,5011,1,35620,119,2.0,1.0,,7,1,50,2.0,2,45,1,,1,1,1,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,830.76,1.0,,2.0,,,13287.7836,3277.4838,4,2,0.0,,0,0,65338,1,,,,,,,3283.5148,7860.0,2320.0,-1,,,,,,,173941.0,2017,688,673,0,0,0,1,0,18.0,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610507581620,5,1.0,1,4,2,501,5011,1,1,36,35620,119,2.0,1.0,,7,3,52,1.0,1,45,1,,2,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,60.0,,60.0,,,,,,2.0,7.0,0.0,2,,,,,,,,2.0,,,14505.3853,3573.6898,10,2,,,0,0,62670,2,,,,,,,3615.9099,7270.0,2100.0,-1,,,,,,,174726.0,2016,676,673,0,0,1,1,0,18.0,7.0,36.0,2016,1.0,1,8,2,501,5011,1,35620,119,2.0,1.0,,7,3,53,1.0,1,45,1,,1,2,1,2,57,57,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,13919.7472,3505.1886,4,2,,,0,0,65338,2,,,,,,,3513.7833,7270.0,2100.0,-1,,,,,,,173942.0,2017,688,673,0,0,0,1,0,18.0,7.0,36.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610507581620,5,1.0,1,4,2,501,5011,1,1,36,35620,119,2.0,1.0,,7,4,17,,1,36,1,,3,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,18655.2124,4740.0823,0,0,,,0,0,62670,3,,,,,,,4566.6812,,,-1,,,,,1.0,1.0,174728.0,2016,676,673,0,0,0,0,0,10.0,,,2016,1.0,1,8,2,501,5011,1,35620,119,2.0,1.0,,7,4,17,,1,37,1,,1,3,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,,,,,1.0,,,2,,,,,,,,1.0,1.0,1.0,16635.7413,4160.4456,0,0,,,0,0,65338,3,,,,,,,4049.2049,,,-1,,,,,1.0,1.0,173944.0,2017,688,673,0,0,0,0,0,11.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
30610556102892,5,1.0,7,4,2,501,5011,1,1,36,35620,59,2.0,1.0,,7,2,60,,2,43,1,7.0,1,0,0,4,2,57,365,365,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,1.0,,1.0,3000.0,1500.0,2.0,2.0,,,,14862.5439,3566.0394,0,0,1.0,1.0,0,42,15425,1,,,,,,,3551.8852,8290.0,2010.0,-1,,,,,,,174729.0,2016,676,673,0,0,0,0,0,,6.0,42.0,2016,1.0,7,8,2,501,5011,1,35620,59,2.0,1.0,,7,2,61,,2,40,1,7.0,0,0,4,2,57,365,365,1,0,0,1.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1600.0,800.0,2.0,2.0,,,,14739.8941,3896.4451,0,0,1.0,1.0,0,42,9790,1,,,3.0,,,,3856.5929,8290.0,2010.0,-1,,,,,,,173945.0,2017,688,673,0,0,0,0,0,14.0,6.0,42.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610644016299,5,1.0,7,4,2,501,5011,1,1,36,15380,0,2.0,1.0,,5,2,73,,2,40,1,,1,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11501.6581,2967.8783,0,0,,,0,0,15257,1,,,1.0,,,,2894.1156,,,-1,,,,,,,174731.0,2016,676,673,0,0,0,0,0,12.0,,,2016,1.0,7,8,2,501,5011,1,15380,0,2.0,1.0,,5,2,74,,2,39,1,,0,0,4,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11738.706,2930.758,0,0,,,0,0,26331,1,1.0,,,,,,2913.8093,,,-1,,,,,,,173950.0,2017,688,673,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
30610683516571,5,2.0,1,4,2,501,5011,1,1,36,35620,59,2.0,1.0,,7,1,34,2.0,1,39,1,,1,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,55.0,,55.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,2500.0,673.07,2.0,2.0,2.0,,,18858.4702,4577.5295,1,1,0.0,1.0,0,0,44175,1,1.0,,,,,,4665.206,8680.0,310.0,-1,,,,,,,174732.0,2016,676,673,1,0,0,0,1,12.0,1.0,46.0,2016,4.0,1,8,2,501,5011,1,35620,59,2.0,1.0,,7,1,34,2.0,1,39,1,,1,1,1,2,57,57,57,1,0,0,2.0,1.0,,50.0,,50.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,769.23,2.0,2.0,2.0,,,17489.4618,4374.7396,5,2,0.0,,0,0,38903,1,1.0,,,,,,4416.3958,8680.0,310.0,-1,,,,,,,173951.0,2017,688,673,1,1,0,0,1,12.0,1.0,46.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610683516571,5,2.0,1,4,2,501,5011,1,1,36,35620,59,2.0,1.0,,7,3,30,1.0,2,43,1,,2,1,2,1,2,57,57,57,1,0,0,1.0,1.0,,15.0,,15.0,,,18.0,,,7.0,4.0,0.0,1,2.0,,1.0,3180.0,477.0,2.0,2.0,2.0,,,15148.982,3788.6826,1,1,0.0,0.0,0,0,44175,2,,,,,,,3839.1265,8270.0,3030.0,-1,,,,,5.0,1.0,174733.0,2016,676,673,1,0,0,0,1,,10.0,42.0,2016,4.0,1,8,2,501,5011,1,35620,59,2.0,1.0,,7,3,30,1.0,2,43,1,,1,2,1,2,57,57,57,1,0,0,2.0,2.0,8.0,40.0,,,,,,,,5.0,4.0,0.0,1,2.0,2.0,2.0,,1250.0,2.0,2.0,2.0,,,15139.379,3735.0656,5,2,0.0,,0,0,38903,2,,,,,,,3783.4865,8270.0,3030.0,-1,,,,,5.0,1.0,173952.0,2017,688,673,1,1,0,0,1,,10.0,42.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610683516571,5,2.0,1,4,2,501,5011,1,1,36,35620,59,2.0,1.0,,7,8,25,,1,43,1,,6,1,4,7,2,57,57,57,1,0,0,2.0,7.0,,,,,,8.0,,,,1.0,4.0,0.0,2,,,,,,,,1.0,1.0,2.0,18694.8938,5248.5032,0,0,,,0,0,44175,6,,,,,,,4916.4834,7870.0,2340.0,-1,,,,,5.0,1.0,174735.0,2016,676,673,0,0,0,0,0,,8.0,40.0,2016,4.0,1,8,2,501,5011,1,35620,59,2.0,1.0,,7,8,26,,1,44,1,,1,4,3,2,57,57,57,1,0,0,2.0,1.0,,45.0,,45.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,865.38,2.0,2.0,2.0,,,19353.1277,4867.0395,0,0,0.0,,0,0,38903,6,,,,,,,4887.0041,7390.0,1740.0,-1,,,,,5.0,1.0,173955.0,2017,688,673,0,0,0,0,0,,5.0,36.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610683516571,5,2.0,1,4,2,501,5011,1,1,36,35620,59,2.0,1.0,,7,8,61,4.0,2,43,1,,5,2,1,1,2,57,57,57,1,0,0,2.0,1.0,,37.0,,37.0,,,,,,2.0,4.0,0.0,1,2.0,1.0,1.0,1850.0,553.84,2.0,2.0,,,,14409.5629,3376.0186,0,0,0.0,0.0,0,0,44175,5,,,,,,,3443.6307,4080.0,5620.0,-1,,,,,,,174736.0,2016,676,673,0,0,0,0,0,,17.0,21.0,2016,4.0,1,8,2,501,5011,1,35620,59,2.0,1.0,,7,8,62,4.0,2,44,1,,2,1,1,2,57,57,57,1,0,0,2.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,673.07,2.0,2.0,,,,11471.2817,3026.3139,0,0,0.0,,0,0,38903,5,,,,,,,3001.3827,4770.0,5810.0,-1,,,,,,,173956.0,2017,688,673,0,0,0,0,0,,17.0,22.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610683516571,5,2.0,1,4,2,501,5011,1,1,36,35620,59,2.0,1.0,,7,8,64,5.0,1,43,1,,4,2,2,1,2,57,57,57,1,0,0,2.0,1.0,,25.0,,25.0,,,21.0,,,7.0,4.0,0.0,1,2.0,1.0,1.0,1890.0,420.0,1.0,,,,,14104.7283,3429.1951,0,0,0.0,0.0,0,0,44175,4,,,,,,,3486.4729,6180.0,9140.0,-1,,,,,,,174737.0,2016,676,673,0,0,0,0,0,,22.0,23.0,2016,4.0,1,8,2,501,5011,1,35620,59,2.0,1.0,,7,8,65,5.0,1,43,1,,2,2,1,2,57,57,57,1,0,0,1.0,1.0,,35.0,,35.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,538.46,1.0,,,,,11243.8247,3196.5734,0,0,0.0,,0,0,38903,4,,,,,,,3092.686,6180.0,9120.0,-1,,,,,,,173957.0,2017,688,673,0,0,0,0,0,,22.0,23.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610706877514,5,1.0,3,4,2,501,5011,1,1,36,35620,59,2.0,1.0,,7,1,61,,1,39,1,,1,1,1,7,2,239,239,239,4,0,7,1.0,4.0,,,,,,,,14.0,2.0,11.0,6.0,0.0,2,,,,,,,,,,,11678.7834,3321.9436,0,0,,,0,0,33665,1,1.0,,,,,,3090.1247,4980.0,4700.0,-1,,,,,,,174739.0,2016,676,673,0,0,0,0,0,12.0,16.0,22.0,2016,3.0,1,8,2,501,5011,1,35620,59,2.0,1.0,,7,1,62,3.0,1,39,1,,1,1,1,2,239,239,239,4,0,7,2.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,14511.7593,3569.3924,0,0,,,0,0,59438,1,1.0,,,,,,3558.1721,,,-1,,,,,,,173959.0,2017,688,673,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
30610794709937,5,1.0,7,4,2,501,5011,1,1,36,15380,0,2.0,1.0,,5,2,75,,2,39,1,,1,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,11448.9169,2954.269,0,0,,,0,0,1990,1,1.0,,,,,,2880.8445,,,-1,,,,,,,174742.0,2016,676,673,0,0,0,0,0,12.0,,,2016,1.0,7,8,2,501,5011,1,15380,0,2.0,1.0,,5,2,76,,2,39,1,,0,0,5,2,57,57,57,1,0,0,1.0,5.0,,,,,,,,,,1.0,,,2,,,,,,,,,,,12286.2011,3067.449,0,0,,,0,0,30274,1,1.0,,,,,,3049.7098,,,-1,,,,,,,173963.0,2017,688,673,0,0,0,0,0,12.0,,,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,0,recruitment
34056779307481,5,2.0,7,4,2,501,5011,1,1,36,15380,0,2.0,1.0,,5,2,29,,2,43,1,,1,0,0,7,2,57,110,57,1,0,0,2.0,1.0,,20.0,,20.0,,,15.0,,,6.0,5.0,0.0,1,2.0,1.0,1.0,1500.0,150.0,2.0,2.0,2.0,,,16136.2645,4010.7025,0,0,1.0,1.0,0,0,30239,1,,,,,,,4089.3283,9160.0,5700.0,-1,,,,,,,174751.0,2016,676,673,0,0,0,0,0,,17.0,49.0,2016,2.0,7,8,2,501,5011,1,15380,0,2.0,1.0,,5,2,30,,2,43,1,,0,0,7,2,57,110,57,1,0,0,2.0,1.0,,40.0,,40.0,,,,,,2.0,5.0,0.0,1,2.0,2.0,2.0,,1365.0,2.0,2.0,2.0,,,14601.0851,3602.2621,0,0,1.0,,0,42,38814,1,,,,,,,3648.9613,9160.0,5860.0,-1,,,,,,,173986.0,2017,688,673,0,0,0,0,0,,17.0,49.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
34056779307481,5,2.0,7,4,2,501,5011,1,1,36,15380,0,2.0,1.0,,5,14,29,,1,43,1,,2,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,38.0,,38.0,,,,,,2.0,4.0,0.0,1,2.0,,1.0,1150.0,437.0,2.0,2.0,2.0,,,20675.5422,4997.9997,0,0,0.0,0.0,0,0,30239,2,,,,,,,5114.7131,8680.0,4020.0,-1,,,,,,,174752.0,2016,676,673,0,0,0,0,0,,13.0,46.0,2016,2.0,7,8,2,501,5011,1,15380,0,2.0,1.0,,5,14,30,,1,43,1,,0,0,7,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,903.0,2.0,2.0,2.0,,,16867.6086,4219.1919,0,0,1.0,,0,42,38814,2,,,,,,,4259.367,8680.0,4020.0,-1,,,,,,,173987.0,2017,688,673,0,0,0,0,0,,13.0,46.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
41067004330666,5,1.0,6,4,2,501,5011,1,1,36,35620,119,2.0,1.0,,7,2,61,,1,44,1,,1,0,0,7,2,57,57,120,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1500.0,1.0,,,,,13663.5889,3321.9436,0,0,1.0,,0,0,49851,1,,,,,,,3377.43,7860.0,2320.0,-1,,,,,,,174757.0,2016,676,673,0,0,0,0,0,,8.0,40.0,2016,1.0,6,8,2,501,5011,1,35620,119,2.0,1.0,,7,2,61,,1,44,1,,0,0,7,2,57,57,120,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1269.23,1.0,,,,,13760.124,3569.3924,0,0,0.0,,0,0,65341,1,,,,,,,3576.1723,7860.0,2310.0,-1,,,,,,,173989.0,2017,688,673,0,0,0,0,0,,8.0,40.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
63026805304851,5,1.0,2,4,2,501,5011,1,1,36,35620,119,2.0,1.0,,7,1,46,2.0,2,45,1,,1,1,1,2,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,4.0,0.0,1,2.0,2.0,2.0,,1923.07,2.0,2.0,2.0,,,12792.8063,3149.7937,3,2,0.0,,0,0,62668,1,,,,,,,3188.2105,7270.0,2100.0,-1,,,,,,,174766.0,2016,676,673,0,0,1,0,0,18.0,7.0,36.0,2016,1.0,2,8,2,501,5011,1,35620,119,2.0,1.0,,7,1,47,2.0,2,45,1,,1,1,2,2,57,57,57,1,0,0,1.0,1.0,,40.0,,40.0,,,,,,2.0,6.0,0.0,2,,,,,,,,2.0,,,12686.8455,3092.4019,3,2,,,0,0,41624,1,,,,,,,3106.8291,7270.0,2100.0,-1,,,,,,,174001.0,2017,688,673,0,0,1,0,0,18.0,7.0,36.0,2017,MIS4_to_MIS8,new_york,0,2016-2017,0,0,1,recruitment
